path,size
QF_IDL/parity/06.700.graph.smt2,5565692
QF_IDL/20210312-Bouvier/vlsat3_i54.smt2,5510346
QF_IDL/20210312-Bouvier/vlsat3_i78.smt2,5473774
QF_IDL/asp/Hanoi/mgs_towers-hanoi.97_7.smt2,5438169
QF_IDL/asp/GeneralizedSlitherlink/altair1.42.asp.smt2,5355264
QF_IDL/asp/EdgeMatching/edge-matching-width=7-height=7-colours=12.smt2,5349641
QF_IDL/20210312-Bouvier/vlsat3_i75.smt2,5282253
QF_IDL/20210312-Bouvier/vlsat3_i59.smt2,5260963
QF_IDL/20210312-Bouvier/vlsat3_i74.smt2,5226010
QF_IDL/20210312-Bouvier/vlsat3_i34.smt2,5225438
QF_IDL/parity/20.600.graph.smt2,5162602
QF_IDL/parity/15.600.graph.smt2,4917315
QF_IDL/parity/26.600.graph.smt2,4874155
QF_IDL/parity/01.600.graph.smt2,4806108
QF_IDL/parity/10.600.graph.smt2,4759964
QF_IDL/parity/24.600.graph.smt2,4708409
QF_IDL/asp/WireRouting/wire.13.x.13.b.5.a.30_sat.data.smt2,4606431
QF_IDL/parity/11.600.graph.smt2,4604958
QF_IDL/parity/23.600.graph.smt2,4551851
QF_IDL/parity/27.600.graph.smt2,4520689
QF_IDL/parity/03.600.graph.smt2,4471510
QF_IDL/asp/Hanoi/mgs_towers-hanoi.80_7.smt2,4448595
QF_IDL/parity/02.600.graph.smt2,4447178
QF_IDL/parity/31.600.graph.smt2,4432090
QF_IDL/parity/29.600.graph.smt2,4376723
QF_IDL/asp/ChannelRouting/channelRoute.in9.smt2,4374913
QF_IDL/asp/WireRouting/wire.13.x.13.b.7.a.15_sat.data.smt2,4359843
QF_IDL/parity/13.600.graph.smt2,4350719
QF_IDL/asp/ChannelRouting/channrlRoute.in6.smt2,4317072
QF_IDL/parity/08.600.graph.smt2,4302561
QF_IDL/parity/06.600.graph.smt2,4271226
QF_IDL/asp/Hanoi/mgs_towers-hanoi.77_7.smt2,4256486
QF_IDL/parity/17.600.graph.smt2,4243494
QF_IDL/parity/09.600.graph.smt2,4203043
QF_IDL/asp/Fastfood/a3.3.2.asp.smt2,4062068
QF_IDL/asp/ChannelRouting/channelRoute.in8.smt2,4048557
QF_IDL/asp/Hanoi/mgs_towers-hanoi.73_7.smt2,4037313
QF_IDL/asp/HierarchicalClustering/xy.14.x.14.r.3.886831626.391915.data_k=2_l=6_sat.gph.smt2,4019084
QF_IDL/parity/19.600.graph.smt2,4016560
QF_IDL/asp/GeneralizedSlitherlink/altair1.9.asp.smt2,3541428
QF_IDL/parity/13.500.graph.smt2,3468307
QF_IDL/parity/25.500.graph.smt2,3407543
QF_IDL/parity/06.500.graph.smt2,3402642
QF_IDL/parity/17.500.graph.smt2,3389870
QF_IDL/parity/29.500.graph.smt2,3329886
QF_IDL/parity/05.500.graph.smt2,3298513
QF_IDL/parity/28.500.graph.smt2,3222060
QF_IDL/parity/18.500.graph.smt2,3045979
QF_IDL/parity/11.500.graph.smt2,3032740
QF_IDL/parity/19.500.graph.smt2,3030383
QF_IDL/parity/04.500.graph.smt2,3025099
QF_IDL/20210312-Bouvier/vlsat3_i22.smt2,2993712
QF_IDL/parity/20.500.graph.smt2,2955318
QF_IDL/20210312-Bouvier/vlsat3_i26.smt2,2901186
QF_IDL/20210312-Bouvier/vlsat3_i23.smt2,2814350
QF_IDL/parity/10.500.graph.smt2,2801002
QF_IDL/parity/09.500.graph.smt2,2776982
QF_IDL/parity/03.500.graph.smt2,2773292
QF_IDL/20210312-Bouvier/vlsat3_i27.smt2,2707469
QF_IDL/parity/22.500.graph.smt2,2698193
QF_IDL/parity/23.500.graph.smt2,2678440
QF_IDL/asp/GeneralizedSlitherlink/altair1.10.asp.smt2,2660967
QF_IDL/20210312-Bouvier/vlsat3_i92.smt2,2618953
QF_IDL/asp/15Puzzle/15-puzzle.init15.smt2,2493815
QF_IDL/asp/15Puzzle/15-puzzle.init10.smt2,2484954
QF_IDL/asp/15Puzzle/15-puzzle.init13.smt2,2444804
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_4.smt2,2278035
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_7.smt2,2277974
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_2.smt2,2277974
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_8.smt2,2277853
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_6.smt2,2277792
QF_IDL/Averest/insertion_sort/InsertionSort_live_blmc009.smt2,2272179
QF_IDL/20220214-jobshop-BohanLi/jobshop60-4-30-30-2-4-24.smt2,2270523
QF_IDL/20220214-jobshop-BohanLi/jobshop60-4-30-30-4-4-32.smt2,2270519
QF_IDL/asp/HierarchicalClustering/xy.13.x.13.r.3.541669225.993881.data_k=2_l=6_sat.gph.smt2,2260972
QF_IDL/parity/09.400.graph.smt2,2228677
QF_IDL/parity/25.400.graph.smt2,2179854
QF_IDL/asp/15Puzzle/15-puzzle.init7.smt2,2175582
QF_IDL/asp/15Puzzle/15-puzzle.init5.smt2,2150402
QF_IDL/parity/28.400.graph.smt2,2131372
QF_IDL/parity/11.400.graph.smt2,2127900
QF_IDL/parity/01.400.graph.smt2,2122684
QF_IDL/20220214-jobshop-BohanLi/jobshop58-4-29-29-2-4-24.smt2,2120627
QF_IDL/20220214-jobshop-BohanLi/jobshop58-4-29-29-4-4-32.smt2,2120623
QF_IDL/parity/14.400.graph.smt2,2116174
QF_IDL/parity/05.400.graph.smt2,2106997
QF_IDL/parity/22.400.graph.smt2,2097899
QF_IDL/20210312-Bouvier/vlsat3_i25.smt2,2097837
QF_IDL/asp/15Puzzle/15puzzle_ins.lp.smt2,2093402
QF_IDL/asp/HierarchicalClustering/xy.10.x.10.r.3.1268203948.99614.data_k=4_l=7_sat.gph.smt2,2064308
QF_IDL/asp/Solitaire/solitaire-asymmetric-time=32.smt2,2063168
QF_IDL/asp/Solitaire/solitaire-center-time=32.smt2,2060436
QF_IDL/asp/15Puzzle/15-puzzle.init4.smt2,2060125
QF_IDL/parity/13.400.graph.smt2,2029676
QF_IDL/asp/WireRouting/wire.10.x.10.b.5.a.25_sat.data.smt2,2018432
QF_IDL/asp/Solitaire/solitaire-asymmetric-time=31.smt2,1993521
QF_IDL/20210312-Bouvier/vlsat3_i90.smt2,1980885
QF_IDL/parity/16.400.graph.smt2,1977662
QF_IDL/20220214-jobshop-BohanLi/jobshop56-4-28-28-4-4-32.smt2,1975847
QF_IDL/asp/WireRouting/wire.10.x.10.b.5.a.35_sat.data.smt2,1952273
QF_IDL/asp/Sudoku/sudoku.in8.smt2,1944407
QF_IDL/parity/23.400.graph.smt2,1940790
QF_IDL/20210312-Bouvier/vlsat3_i14.smt2,1929964
QF_IDL/parity/19.400.graph.smt2,1927656
QF_IDL/asp/Sudoku/sudoku.in5.smt2,1912906
QF_IDL/parity/06.400.graph.smt2,1905214
QF_IDL/parity/18.400.graph.smt2,1874999
QF_IDL/parity/24.400.graph.smt2,1858674
QF_IDL/parity/04.400.graph.smt2,1856634
QF_IDL/20220214-jobshop-BohanLi/jobshop54-4-27-27-4-4-32.smt2,1836191
QF_IDL/cellar/scen08.smt2,1804379
QF_IDL/asp/Solitaire/solitaire-asymmetric-time=28.smt2,1784592
QF_IDL/parity/31.400.graph.smt2,1772103
QF_IDL/asp/KnightTour/knightTour.in05.smt2,1762108
QF_IDL/20210312-Bouvier/vlsat3_i31.smt2,1735201
QF_IDL/20210312-Bouvier/vlsat3_i13.smt2,1724756
QF_IDL/asp/HierarchicalClustering/xy.12.x.12.r.4.274529373.784913.data_k=4_l=4_sat.gph.smt2,1723529
QF_IDL/asp/Solitaire/solitaire-asymmetric-time=27.smt2,1714949
QF_IDL/asp/Solitaire/solitaire-center-time=27.smt2,1712217
QF_IDL/20220214-jobshop-BohanLi/jobshop52-4-26-26-2-4-24.smt2,1701659
QF_IDL/asp/Hanoi/mgs_towers-hanoi.32_7.smt2,1649157
QF_IDL/asp/Solitaire/solitaire-asymmetric-time=26.smt2,1645306
QF_IDL/asp/Solitaire/solitaire-edge-time=27.smt2,1643421
QF_IDL/asp/Solitaire/solitaire-center-time=26.smt2,1642574
QF_IDL/asp/Sudoku/sudoku.in7.smt2,1635799
QF_IDL/asp/Sudoku/sudoku.in4.smt2,1617771
QF_IDL/asp/Solitaire/solitaire-asymmetric-time=25.smt2,1575663
QF_IDL/20210312-Bouvier/vlsat3_c77.smt2,1573818
QF_IDL/asp/Solitaire/solitaire-center-time=25.smt2,1572931
QF_IDL/Averest/selection_sort/SelectionSort_live_blmc009.smt2,1523997
QF_IDL/asp/Hanoi/mgs_towers-hanoi.30_7.smt2,1521669
QF_IDL/Averest/buble_sort/BubbleSort_safe_blmc017.smt2,1521206
QF_IDL/Averest/insertion_sort/InsertionSort_live_blmc007.smt2,1453368
QF_IDL/asp/Solitaire/solitaire-edge-time=24.smt2,1434492
QF_IDL/Averest/buble_sort/BubbleSort_live_blmc009.smt2,1411745
QF_IDL/20210312-Bouvier/vlsat3_c85.smt2,1398753
QF_IDL/20210312-Bouvier/vlsat3_i36.smt2,1357761
QF_IDL/asp/GeneralizedSlitherlink/altair1.37.asp.smt2,1351713
QF_IDL/asp/GeneralizedSlitherlink/altair1.20.asp.smt2,1339108
QF_IDL/20220214-jobshop-BohanLi/jobshop46-4-23-23-2-4-24.smt2,1328771
QF_IDL/asp/SchurNumbers/15.6.schur.lp.smt2,1302875
QF_IDL/asp/SchurNumbers/15.8.schur.lp.smt2,1300613
QF_IDL/parity/30.300.graph.smt2,1299827
QF_IDL/asp/SchurNumbers/15.13.schur.lp.smt2,1293063
QF_IDL/asp/SchurNumbers/15.19.schur.lp.smt2,1292765
QF_IDL/parity/15.300.graph.smt2,1284982
QF_IDL/asp/SchurNumbers/15.20.schur.lp.smt2,1282868
QF_IDL/mathsat/post_office/PO4-10-PO4.smt2,1281969
QF_IDL/asp/GeneralizedSlitherlink/trisquares.35.asp.smt2,1265503
QF_IDL/asp/GeneralizedSlitherlink/trisquares.40.asp.smt2,1261606
QF_IDL/asp/GeneralizedSlitherlink/trisquares.43.asp.smt2,1259243
QF_IDL/asp/SchurNumbers/15.16.schur.lp.smt2,1258753
QF_IDL/asp/GeneralizedSlitherlink/trisquares.11.asp.smt2,1247445
QF_IDL/asp/GeneralizedSlitherlink/penrose.12.asp.smt2,1239767
QF_IDL/asp/HierarchicalClustering/xy.12.x.12.r.3.274440616.806497.data_k=3_l=4_sat.gph.smt2,1238696
QF_IDL/parity/03.300.graph.smt2,1236137
QF_IDL/asp/GraphPartitioning/rand_21_150_1235870252_0_k=6_v=5_e=25_sat.gph.smt2,1222582
QF_IDL/20220214-jobshop-BohanLi/jobshop44-4-22-22-2-4-24.smt2,1214715
QF_IDL/20220214-jobshop-BohanLi/jobshop44-4-22-22-4-4-32.smt2,1214711
QF_IDL/parity/28.300.graph.smt2,1205988
QF_IDL/asp/GeneralizedSlitherlink/trisquares.19.asp.smt2,1201064
QF_IDL/parity/01.300.graph.smt2,1200284
QF_IDL/20210312-Bouvier/vlsat3_i11.smt2,1197196
QF_IDL/asp/GraphPartitioning/rand_25_200_1235404333_0_k=5_v=5_e=4_unsat.gph.smt2,1191399
QF_IDL/parity/02.300.graph.smt2,1179209
QF_IDL/asp/GeneralizedSlitherlink/trisquares.59.asp.smt2,1169230
QF_IDL/parity/17.300.graph.smt2,1161727
QF_IDL/parity/31.300.graph.smt2,1161396
QF_IDL/parity/22.300.graph.smt2,1149621
QF_IDL/20210312-Bouvier/vlsat3_i64.smt2,1148105
QF_IDL/mathsat/post_office/PO4-9-PO4.smt2,1145814
QF_IDL/Averest/insertion_sort/InsertionSort_live_blmc006.smt2,1128297
QF_IDL/parity/04.300.graph.smt2,1112919
QF_IDL/parity/08.300.graph.smt2,1110785
QF_IDL/parity/26.300.graph.smt2,1107420
QF_IDL/20220214-jobshop-BohanLi/jobshop42-4-21-21-4-4-32.smt2,1105775
QF_IDL/asp/GeneralizedSlitherlink/trisquares.41.asp.smt2,1105618
QF_IDL/parity/18.300.graph.smt2,1097123
QF_IDL/parity/23.300.graph.smt2,1094099
QF_IDL/asp/SchurNumbers/20.6.schur.lp.smt2,1053411
QF_IDL/asp/SchurNumbers/20.11.schur.lp.smt2,1052715
QF_IDL/20210312-Bouvier/vlsat3_i18.smt2,1051346
QF_IDL/asp/SchurNumbers/20.3.schur.lp.smt2,1050661
QF_IDL/asp/SchurNumbers/20.2.schur.lp.smt2,1045150
QF_IDL/mathsat/post_office/PO4-8-PO4.smt2,1013253
QF_IDL/parity/19.300.graph.smt2,1006520
QF_IDL/20220214-jobshop-BohanLi/jobshop40-4-20-20-4-4-32.smt2,1001959
QF_IDL/parity/10.300.graph.smt2,1001207
QF_IDL/Averest/buble_sort/BubbleSort_safe_blmc013.smt2,995468
QF_IDL/asp/SchurNumbers/20.20.schur.lp.smt2,987818
QF_IDL/20210312-Bouvier/vlsat3_i33.smt2,969943
QF_IDL/asp/SchurNumbers/20.5.schur.lp.smt2,968753
QF_IDL/20210312-Bouvier/vlsat3_c03.smt2,963878
QF_IDL/parity/07.300.graph.smt2,962373
QF_IDL/Averest/buble_sort/BubbleSort_safe_blmc012.smt2,958620
QF_IDL/asp/HierarchicalClustering/xy.12.x.12.r.3.274440616.806497.data_k=4_l=3_unsat.gph.smt2,955386
QF_IDL/asp/SchurNumbers/20.10.schur.lp.smt2,930825
QF_IDL/parity/12.300.graph.smt2,922347
QF_IDL/Averest/buble_sort/BubbleSort_live_blmc007.smt2,921600
QF_IDL/20220214-jobshop-BohanLi/jobshop38-4-19-19-2-4-24.smt2,903267
QF_IDL/mathsat/fischer/FISCHER14-15-ninc.smt2,875463
QF_IDL/asp/GraphColouring/graph-colouring-nodes=150-density=0.1-instance=2.smt2,874742
QF_IDL/asp/GraphPartitioning/rand_20_100_1235402004_0_k=6_v=4_e=4_sat.gph.smt2,859728
QF_IDL/asp/GraphColouring/graph-colouring-nodes=145-density=0.1-instance=8.smt2,847124
QF_IDL/asp/TravellingSalesperson/rand_80_340_1159656267_10.lp.smt2,845695
QF_IDL/asp/TravellingSalesperson/rand_80_340_1159656267_16.lp.smt2,845295
QF_IDL/asp/TravellingSalesperson/rand_80_340_1159656267_18.lp.smt2,844981
QF_IDL/asp/GraphColouring/graph-colouring-nodes=150-density=0.1-instance=10.smt2,842702
QF_IDL/Averest/insertion_sort/InsertionSort_live_blmc005.smt2,841361
QF_IDL/asp/GraphColouring/graph-colouring-nodes=150-density=0.1-instance=5.smt2,833090
QF_IDL/Averest/selection_sort/SelectionSort_safe_blmc011.smt2,831350
QF_IDL/20210312-Bouvier/vlsat3_i45.smt2,824937
QF_IDL/asp/GraphColouring/graph-colouring-nodes=145-density=0.1-instance=4.smt2,823096
QF_IDL/asp/Sokoban/duthen-990602.76.steps.13.asp.smt2,822548
QF_IDL/asp/GraphColouring/graph-colouring-nodes=145-density=0.1-instance=10.smt2,820958
QF_IDL/20210312-Bouvier/vlsat3_i85.smt2,809348
QF_IDL/asp/GraphColouring/graph-colouring-nodes=140-density=0.1-instance=9.smt2,806692
QF_IDL/asp/GraphColouring/graph-colouring-nodes=140-density=0.1-instance=2.smt2,792810
QF_IDL/asp/GeneralizedSlitherlink/penrose.48.asp.smt2,791936
QF_IDL/20210312-Bouvier/vlsat3_c39.smt2,786108
QF_IDL/asp/GraphColouring/graph-colouring-nodes=140-density=0.1-instance=7.smt2,765042
QF_IDL/mathsat/post_office/PO4-6-PO4.smt2,760551
QF_IDL/mathsat/fischer/FISCHER14-13-ninc.smt2,758187
QF_IDL/mathsat/fischer/FISCHER13-14-ninc.smt2,755119
QF_IDL/asp/TravellingSalesperson/tsp_rand_70_300_1155482584_11.lp.smt2,748519
QF_IDL/asp/TravellingSalesperson/rand_70_300_1155482584_11.lp.smt2,748514
QF_IDL/20210312-Bouvier/vlsat3_i03.smt2,744920
QF_IDL/asp/TravellingSalesperson/tsp_rand_70_300_1155482584_5.lp.smt2,743890
QF_IDL/asp/TravellingSalesperson/rand_70_300_1155482584_5.lp.smt2,743885
QF_IDL/asp/TravellingSalesperson/rand_70_300_1155482584_4.lp.smt2,743338
QF_IDL/asp/TravellingSalesperson/tsp_rand_70_300_1155482584_9.lp.smt2,743330
QF_IDL/asp/TravellingSalesperson/rand_70_300_1155482584_9.lp.smt2,743315
QF_IDL/asp/TravellingSalesperson/tsp_rand_70_300_1155482584_0.lp.smt2,743289
QF_IDL/asp/TravellingSalesperson/dom_rand_70_300_1155482584_3.lp.smt2,743285
QF_IDL/asp/TravellingSalesperson/tsp_rand_70_300_1155482584_7.lp.smt2,743089
QF_IDL/asp/TravellingSalesperson/rand_70_300_1155482584_7.lp.smt2,743086
QF_IDL/asp/GeneralizedSlitherlink/penrose.45.asp.smt2,742991
QF_IDL/asp/MazeGeneration/maze-generation-width=21-height=21-density=0.01-run=2.smt2,742363
QF_IDL/asp/Sokoban/dimitri_yorick.57.steps.7.asp.smt2,740885
QF_IDL/20210312-Bouvier/vlsat3_c72.smt2,733809
QF_IDL/20220214-jobshop-BohanLi/jobshop34-4-17-17-2-4-24.smt2,721231
QF_IDL/asp/GraphColouring/graph-colouring-nodes=130-density=0.1-instance=5.smt2,705004
QF_IDL/mathsat/fischer/FISCHER13-13-ninc.smt2,700865
QF_IDL/mathsat/fischer/FISCHER14-12-ninc.smt2,699553
QF_IDL/asp/GeneralizedSlitherlink/penrose.34.asp.smt2,699152
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721297189.dat.smt2,698511
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721347806.dat.smt2,698264
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721301641.dat.smt2,698262
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721310593.dat.smt2,698262
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721246615.dat.smt2,698256
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721319768.dat.smt2,698149
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721277539.dat.smt2,697035
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721259656.dat.smt2,696997
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721303981.dat.smt2,696927
QF_IDL/asp/GraphColouring/graph-colouring-nodes=130-density=0.1-instance=4.smt2,696460
QF_IDL/asp/GraphColouring/graph-colouring-nodes=130-density=0.1-instance=3.smt2,695926
QF_IDL/asp/GraphColouring/graph-colouring-nodes=130-density=0.1-instance=7.smt2,688450
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721329185.dat.smt2,685023
QF_IDL/asp/GeneralizedSlitherlink/penrose.50.asp.smt2,682909
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721262093.dat.smt2,679903
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721349794.dat.smt2,679873
QF_IDL/asp/GeneralizedSlitherlink/penrose.35.asp.smt2,675673
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721325949.dat.smt2,670446
QF_IDL/asp/Sokoban/duthen-990602.63.steps.14.asp.smt2,669283
QF_IDL/asp/GraphColouring/graph-colouring-nodes=130-density=0.1-instance=10.smt2,669222
QF_IDL/20210312-Bouvier/vlsat3_c43.smt2,663472
QF_IDL/asp/GraphColouring/graph-colouring-nodes=130-density=0.1-instance=2.smt2,656940
QF_IDL/mathsat/fischer/FISCHER13-12-ninc.smt2,646614
QF_IDL/asp/Sokoban/duthen-990602.52.steps.15.asp.smt2,645160
QF_IDL/mathsat/fischer/FISCHER12-13-ninc.smt2,643919
QF_IDL/mathsat/fischer/FISCHER14-11-ninc.smt2,640935
QF_IDL/20210312-Bouvier/vlsat3_c38.smt2,639095
QF_IDL/20220214-jobshop-BohanLi/jobshop32-4-16-16-2-4-24.smt2,637899
QF_IDL/asp/GraphColouring/graph-colouring-nodes=125-density=0.1-instance=5.smt2,637334
QF_IDL/asp/GraphColouring/graph-colouring-nodes=125-density=0.1-instance=4.smt2,631460
QF_IDL/queens_bench/toroidal_bench/toroidal_queen98-1.smt2,624204
QF_IDL/20210312-Bouvier/vlsat3_c11.smt2,614215
QF_IDL/asp/GraphColouring/graph-colouring-nodes=125-density=0.1-instance=9.smt2,612770
QF_IDL/Averest/insertion_sort/InsertionSort_safe_blmc006.smt2,606057
QF_IDL/asp/Fastfood/a8.7.5.asp.smt2,600335
QF_IDL/queens_bench/toroidal_bench/toroidal_queen96-1.smt2,598686
QF_IDL/Averest/insertion_sort/InsertionSort_live_blmc004.smt2,596428
QF_IDL/asp/Sokoban/duthen-990602.50.steps.10.asp.smt2,596320
QF_IDL/mathsat/fischer/FISCHER12-12-ninc.smt2,593974
QF_IDL/mathsat/fischer/FISCHER13-11-ninc.smt2,592327
QF_IDL/20210312-Bouvier/vlsat3_i12.smt2,589922
QF_IDL/queens_bench/toroidal_bench/toroidal_queen95-1.smt2,588288
QF_IDL/Averest/selection_sort/SelectionSort_safe_blmc008.smt2,588000
QF_IDL/20210312-Bouvier/vlsat3_i00.smt2,587501
QF_IDL/asp/MazeGeneration/maze-generation-width=19-height=19-density=0.01-run=3.smt2,586552
QF_IDL/20210312-Bouvier/vlsat3_i01.smt2,585242
QF_IDL/asp/MazeGeneration/maze-generation-width=19-height=19-density=0.01-run=1.smt2,583690
QF_IDL/20210312-Bouvier/vlsat3_c02.smt2,583124
QF_IDL/asp/Sokoban/duthen-990602.67.steps.10.asp.smt2,581878
QF_IDL/20210312-Bouvier/vlsat3_c50.smt2,581067
QF_IDL/asp/ConnectedDominatingSet/rand_150_500_1235354638_0_k=15_unsat.gph.smt2,580137
QF_IDL/qlock/qlock-4-10-38.base.cvc.smt2,578316
