benchmark,selected
QF_IDL/queens_bench/toroidal_bench/toroidal_queen11-1.smt2,SMTInterpol
QF_IDL/schedulingIDL/j7_per0_2_mkspan1056.smt2,Yices2
QF_IDL/Averest/buble_sort/BubbleSort_live_blmc002.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen23-1.smt2,SMTInterpol
QF_IDL/queens_bench/n_queen/queen18-1.smt2,Yices2
QF_IDL/qlock/qlock-4-10-7.base.cvc.smt2,Z3-alpha
QF_IDL/schedulingIDL/j8_per0_2_mkspan1051.smt2,Yices2
QF_IDL/schedulingIDL/j7_per0_0_mkspan1053.smt2,Yices2
QF_IDL/asp/SchurNumbers/15.6.schur.lp.smt2,Z3-alpha
QF_IDL/parity/28.300.graph.smt2,Yices2
QF_IDL/asp/HamiltonianPath/gryzzles.18.lp.smt2,Z3-alpha
QF_IDL/schedulingIDL/tai_20x20_10_mkspan1562.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_c06.smt2,cvc5
QF_IDL/queens_bench/super_queen/super_queen92-1.smt2,Yices2
QF_IDL/schedulingIDL/j8_per10_0_mkspan1024.smt2,Yices2
QF_IDL/asp/15Puzzle/15puzzle_ins.lp.smt2,Z3-alpha
QF_IDL/parity/09.400.graph.smt2,Yices2
QF_IDL/Averest/selection_sort/SelectionSort_live_bgmc006.smt2,Yices2
QF_IDL/DTP/DTP_k2_n35_c210_s16.smt2,OpenSMT
QF_IDL/job_shop/jobshop34-2-17-17-4-4-12.smt2,OpenSMT
QF_IDL/20210312-Bouvier/vlsat3_i07.smt2,cvc5
QF_IDL/job_shop/jobshop58-2-29-29-2-4-12.smt2,OpenSMT
QF_IDL/qlock/qlock-4-10-10.base.cvc.smt2,Z3-alpha
QF_IDL/job_shop/jobshop18-2-9-9-4-4-12.smt2,OpenSMT
QF_IDL/parity/07.300.graph.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER12-5-ninc.smt2,cvc5
QF_IDL/job_shop/jobshop6-2-3-3-2-4-9.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen38-1.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER9-4-ninc.smt2,cvc5
QF_IDL/asp/Sokoban/duthen-990602.77.steps.9.asp.smt2,Z3-alpha
QF_IDL/asp/KnightTour/knightTour.in05.smt2,Z3-alpha
QF_IDL/asp/TravellingSalesperson/rand_80_340_1159656267_16.lp.smt2,Z3-alpha
QF_IDL/parity/19.100.graph.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER13-3-ninc.smt2,cvc5
QF_IDL/Averest/sorting_network/SortingNetwork8_live_bgmc005.smt2,Yices2
QF_IDL/asp/WeightBoundedDominatingSet/rand_200_800_1159728969_6.lp.smt2,Z3-alpha
QF_IDL/Averest/sorting_network/SortingNetwork4_live_blmc003.smt2,Yices2
QF_IDL/DTP/DTP_k2_n35_c210_s18.smt2,OpenSMT
QF_IDL/schedulingIDL/tai_20x20_1_mkspan1525.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_i09.smt2,SMTInterpol
QF_IDL/planning/plan-46.cvc.smt2,Yices2
QF_IDL/schedulingIDL/tai_15x15_8_mkspan893.smt2,Yices2
QF_IDL/job_shop/jobshop12-2-6-6-2-4-12.smt2,OpenSMT
QF_IDL/asp/WeightBoundedDominatingSet/rand_150_600_1159731678_15.lp.smt2,Z3-alpha
QF_IDL/schedulingIDL/tai_15x15_4_mkspan941.smt2,Yices2
QF_IDL/qlock/qlock-4-10-20.base.cvc.smt2,Z3-alpha
QF_IDL/Averest/buble_sort/BubbleSort_safe_bgmc002.smt2,Yices2
QF_IDL/asp/GeneralizedSlitherlink/trisquares.40.asp.smt2,Z3-alpha
QF_IDL/20220214-jobshop-BohanLi/jobshop18-4-9-9-4-4-32.smt2,OpenSMT
QF_IDL/Averest/insertion_sort/InsertionSort_safe_bgmc004.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen27-1.smt2,Yices2
QF_IDL/job_shop/jobshop10-2-5-5-2-4-12.smt2,OpenSMT
QF_IDL/Averest/sorting_network/SortingNetwork4_live_bgmc003.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen80-1.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER12-13-ninc.smt2,cvc5
QF_IDL/qlock/qlock-4-10-11.base.cvc.smt2,Z3-alpha
QF_IDL/RTCL/b13_tf_13_PROP40/ckt_PROP40_tf_13.smt2,Yices2
QF_IDL/asp/TravellingSalesperson/tsp_rand_70_300_1155482584_7.lp.smt2,Z3-alpha
QF_IDL/queens_bench/super_queen/super_queen89-1.smt2,Yices2
QF_IDL/Averest/min_max/MinMax_safe_bgmc002.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen46-1.smt2,SMTInterpol
QF_IDL/queens_bench/n_queen/queen96-1.smt2,Yices2
QF_IDL/Averest/selection_sort/SelectionSort_live_bgmc004.smt2,Yices2
QF_IDL/bcnscheduling/bcnscheduling145.smt2,OpenSMT
QF_IDL/parity/15.200.graph.smt2,Yices2
QF_IDL/schedulingIDL/j6_per0_0_mkspan1055.smt2,Yices2
QF_IDL/asp/TravellingSalesperson/rand_70_300_1155482584_5.lp.smt2,Z3-alpha
QF_IDL/asp/GeneralizedSlitherlink/trisquares.11.asp.smt2,Z3-alpha
QF_IDL/queens_bench/super_queen/super_queen52-1.smt2,Yices2
QF_IDL/asp/TravellingSalesperson/rand_80_340_1159656267_18.lp.smt2,Z3-alpha
QF_IDL/RTCL/b13_tf_10/ckt_PROP2_tf_10.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen77-1.smt2,Yices2
QF_IDL/job_shop/jobshop42-2-21-21-2-4-12.smt2,OpenSMT
QF_IDL/qlock/qlock-4-10-36.induction.cvc.smt2,Z3-alpha
QF_IDL/asp/MazeGeneration/maze-generation-width=15-height=15-density=0.01-run=5.smt2,Yices2
QF_IDL/asp/15Puzzle/15-puzzle.init13.smt2,Z3-alpha
QF_IDL/schedulingIDL/j8_per0_1_mkspan1056.smt2,Yices2
QF_IDL/Averest/sorting_network/SortingNetwork8_live_blmc003.smt2,Yices2
QF_IDL/20220214-jobshop-BohanLi/jobshop42-2-21-21-2-4-12.smt2,OpenSMT
QF_IDL/planning/plan-8.cvc.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER6-2-ninc.smt2,cvc5
QF_IDL/queens_bench/toroidal_bench/toroidal_queen92-1.smt2,SMTInterpol
QF_IDL/schedulingIDL/tai_15x15_2_mkspan925.smt2,Yices2
QF_IDL/Averest/selection_sort/SelectionSort_safe_bgmc003.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen53-1.smt2,SMTInterpol
QF_IDL/schedulingIDL/j8_per0_1_mkspan1077.smt2,Yices2
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721262093.dat.smt2,Z3-alpha
QF_IDL/queens_bench/super_queen/super_queen61-1.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER14-3-ninc.smt2,cvc5
QF_IDL/queens_bench/toroidal_bench/toroidal_queen56-1.smt2,SMTInterpol
QF_IDL/asp/HamiltonianPath/gryzzles.46.lp.smt2,Z3-alpha
QF_IDL/queens_bench/n_queen/queen89-1.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_i85.smt2,Z3-alpha
QF_IDL/mathsat/fischer/FISCHER9-10-ninc.smt2,cvc5
QF_IDL/schedulingIDL/j7_per10_2_mkspan1012.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_c23.smt2,cvc5
QF_IDL/cellar/CELAR7_SUB1.smt2,Yices2
QF_IDL/asp/ConnectedDominatingSet/rand_50_250_1235336870_0_k=8_sat.gph.smt2,Z3-alpha
QF_IDL/schedulingIDL/tai_15x15_5_mkspan1174.smt2,Yices2
QF_IDL/parity/16.400.graph.smt2,Yices2
QF_IDL/asp/GeneralizedSlitherlink/penrose.12.asp.smt2,Z3-alpha
QF_IDL/mathsat/fischer/FISCHER10-7-ninc.smt2,cvc5
QF_IDL/job_shop/jobshop50-2-25-25-4-4-12.smt2,OpenSMT
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721297189.dat.smt2,Z3-alpha
QF_IDL/job_shop/jobshop26-2-13-13-2-4-12.smt2,OpenSMT
QF_IDL/Averest/min_max/MinMax_safe_blmc000.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen89-1.smt2,SMTInterpol
QF_IDL/asp/SchurNumbers/15.20.schur.lp.smt2,Z3-alpha
QF_IDL/queens_bench/super_queen/super_queen15-1.smt2,Yices2
QF_IDL/schedulingIDL/tai_10x10_7_mkspan616.smt2,Yices2
QF_IDL/schedulingIDL/tai_20x20_3_mkspan1335.smt2,Yices2
QF_IDL/queens_bench/super_queen/super_queen65-1.smt2,Yices2
QF_IDL/asp/HierarchicalClustering/xy.12.x.12.r.3.274440616.806497.data_k=3_l=4_sat.gph.smt2,Z3-alpha
QF_IDL/parity/30.300.graph.smt2,Yices2
QF_IDL/qlock/qlock-4-10-29.base.cvc.smt2,Z3-alpha
QF_IDL/queens_bench/n_queen/queen53-1.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen17-1.smt2,Yices2
QF_IDL/schedulingIDL/tai_20x20_3_mkspan1259.smt2,Yices2
QF_IDL/mathsat/post_office/PO2-4-PO2.smt2,cvc5
QF_IDL/planning/plan-29.cvc.smt2,Yices2
QF_IDL/diamonds/diamonds.18.5.i.a.u.smt2,OpenSMT
QF_IDL/20220214-jobshop-BohanLi/jobshop54-2-27-27-4-4-16.smt2,OpenSMT
QF_IDL/Averest/linear_search/LinearSearch_live_bgmc004.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen39-1.smt2,SMTInterpol
QF_IDL/planning/plan-12.cvc.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER11-8-ninc.smt2,cvc5
QF_IDL/job_shop/jobshop22-2-11-11-2-4-9.smt2,OpenSMT
QF_IDL/schedulingIDL/tai_10x10_1_mkspan645.smt2,Yices2
QF_IDL/DTP/DTP_k2_n35_c245_s10.smt2,OpenSMT
QF_IDL/job_shop/jobshop12-2-6-6-4-4-12.smt2,OpenSMT
QF_IDL/schedulingIDL/gp10_05_mkspan1070.smt2,Yices2
QF_IDL/queens_bench/super_queen/super_queen31-1.smt2,Yices2
QF_IDL/schedulingIDL/j7_per20_2_mkspan1003.smt2,Yices2
QF_IDL/mathsat/post_office/PO3-9-PO3.smt2,cvc5
QF_IDL/20220214-jobshop-BohanLi/jobshop22-2-11-11-2-4-12.smt2,OpenSMT
QF_IDL/20220214-jobshop-BohanLi/jobshop22-4-11-11-2-4-24.smt2,OpenSMT
QF_IDL/schedulingIDL/j6_per0_0_mkspan1051.smt2,Yices2
QF_IDL/queens_bench/super_queen/super_queen67-1.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER14-1-ninc.smt2,cvc5
QF_IDL/queens_bench/n_queen/queen85-1.smt2,Yices2
QF_IDL/20220214-jobshop-BohanLi/jobshop8-4-4-4-4-4-32.smt2,OpenSMT
QF_IDL/mathsat/fischer/FISCHER14-9-ninc.smt2,cvc5
QF_IDL/job_shop/jobshop16-2-8-8-2-4-9.smt2,OpenSMT
QF_IDL/queens_bench/toroidal_bench/toroidal_queen80-1.smt2,SMTInterpol
QF_IDL/asp/GraphColouring/graph-colouring-nodes=130-density=0.1-instance=5.smt2,Z3-alpha
QF_IDL/Averest/min_max/MinMax_live_bgmc002.smt2,Yices2
QF_IDL/schedulingIDL/tai_20x20_8_mkspan1214.smt2,Yices2
QF_IDL/asp/TravellingSalesperson/rand_80_340_1159656267_10.lp.smt2,Z3-alpha
QF_IDL/asp/WeightBoundedDominatingSet/rand_150_600_1159731678_11.lp.smt2,Z3-alpha
QF_IDL/queens_bench/n_queen/queen36-1.smt2,Yices2
QF_IDL/Averest/insertion_sort/InsertionSort_safe_blmc003.smt2,Yices2
QF_IDL/schedulingIDL/tai_10x10_5_mkspan642.smt2,Yices2
QF_IDL/20220214-jobshop-BohanLi/jobshop58-2-29-29-4-4-16.smt2,OpenSMT
QF_IDL/schedulingIDL/tai_15x15_7_mkspan898.smt2,Yices2
QF_IDL/fuzzy-matrix/Zantema_z053.srs_slice-8_constraint-227740.smt2,SMTInterpol
QF_IDL/mathsat/fischer/FISCHER14-12-ninc.smt2,cvc5
QF_IDL/qlock/qlock-4-10-12.base.cvc.smt2,Z3-alpha
QF_IDL/asp/GraphColouring/graph-colouring-nodes=130-density=0.1-instance=4.smt2,Z3-alpha
QF_IDL/asp/Sudoku/sudoku.in4.smt2,Z3-alpha
QF_IDL/asp/GraphColouring/graph-colouring-nodes=140-density=0.1-instance=2.smt2,Z3-alpha
QF_IDL/asp/WeightBoundedDominatingSet/rand_150_600_1159731678_6.lp.smt2,Z3-alpha
QF_IDL/asp/HierarchicalClustering/xy.12.x.12.r.4.274529373.784913.data_k=4_l=4_sat.gph.smt2,Z3-alpha
QF_IDL/20220214-jobshop-BohanLi/jobshop16-4-8-8-4-4-32.smt2,OpenSMT
QF_IDL/queens_bench/toroidal_bench/toroidal_queen83-1.smt2,SMTInterpol
QF_IDL/schedulingIDL/tai_20x20_10_mkspan1242.smt2,Yices2
QF_IDL/Averest/buble_sort/BubbleSort_safe_bgmc003.smt2,Yices2
QF_IDL/asp/Sokoban/dimitri_yorick.54.steps.12.asp.smt2,Z3-alpha
QF_IDL/queens_bench/toroidal_bench/toroidal_queen18-1.smt2,SMTInterpol
QF_IDL/queens_bench/n_queen/queen98-1.smt2,Yices2
QF_IDL/mathsat/post_office/PO4-8-PO4.smt2,cvc5
QF_IDL/queens_bench/toroidal_bench/toroidal_queen91-1.smt2,SMTInterpol
QF_IDL/DTP/DTP_k2_n35_c245_s11.smt2,OpenSMT
QF_IDL/schedulingIDL/j6_per0_0_mkspan1068.smt2,Yices2
QF_IDL/Averest/partition/Partition_safe_bgmc003.smt2,OpenSMT
QF_IDL/queens_bench/super_queen/super_queen75-1.smt2,Yices2
QF_IDL/Averest/sorting_network/SortingNetwork4_safe_blmc003.smt2,Yices2
QF_IDL/job_shop/jobshop14-2-7-7-4-4-11.smt2,OpenSMT
QF_IDL/queens_bench/super_queen/super_queen44-1.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen95-1.smt2,SMTInterpol
QF_IDL/asp/MazeGeneration/maze-generation-width=10-height=10-density=0.01-run=4.smt2,Yices2
QF_IDL/parity/25.100.graph.smt2,Yices2
QF_IDL/asp/Hanoi/mgs_towers-hanoi.30_7.smt2,Z3-alpha
QF_IDL/schedulingIDL/j8_per10_0_mkspan1016.smt2,Yices2
QF_IDL/RTCL/b02_tf_20/ckt_PROP0_tf_20.smt2,Yices2
QF_IDL/asp/Solitaire/solitaire-asymmetric-time=31.smt2,Z3-alpha
QF_IDL/20220214-jobshop-BohanLi/jobshop40-4-20-20-4-4-32.smt2,OpenSMT
QF_IDL/queens_bench/n_queen/queen93-1.smt2,Yices2
QF_IDL/schedulingIDL/tai_10x10_5_mkspan644.smt2,Yices2
QF_IDL/parity/04.200.graph.smt2,Yices2
QF_IDL/job_shop/jobshop44-2-22-22-2-4-9.smt2,OpenSMT
QF_IDL/job_shop/jobshop40-2-20-20-4-4-11.smt2,OpenSMT
QF_IDL/job_shop/jobshop30-2-15-15-4-4-12.smt2,OpenSMT
QF_IDL/20220214-jobshop-BohanLi/jobshop28-2-14-14-2-4-12.smt2,OpenSMT
QF_IDL/parity/22.100.graph.smt2,Yices2
QF_IDL/Averest/insertion_sort/InsertionSort_live_bgmc011.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER12-12-ninc.smt2,cvc5
QF_IDL/20220214-jobshop-BohanLi/jobshop46-2-23-23-4-4-16.smt2,OpenSMT
QF_IDL/asp/Sokoban/duthen-990602.67.steps.10.asp.smt2,Z3-alpha
QF_IDL/asp/HierarchicalClustering/xy.13.x.13.r.3.541669225.993881.data_k=2_l=6_sat.gph.smt2,Z3-alpha
QF_IDL/parity/02.300.graph.smt2,Yices2
QF_IDL/qlock/qlock-4-10-21.induction.cvc.smt2,Z3-alpha
QF_IDL/Averest/insertion_sort/InsertionSort_live_bgmc000.smt2,Yices2
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_7.smt2,OpenSMT
QF_IDL/20220214-jobshop-BohanLi/jobshop4-2-2-2-2-4-12.smt2,Yices2
QF_IDL/queens_bench/super_queen/super_queen72-1.smt2,Yices2
QF_IDL/schedulingIDL/j7_per10_2_mkspan1011.smt2,Yices2
QF_IDL/sal/bakery/inf-bakery-mutex-16.smt2,Yices2
QF_IDL/parity/25.400.graph.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen100-1.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen67-1.smt2,Yices2
QF_IDL/mathsat/post_office/PO4-10-PO4.smt2,cvc5
QF_IDL/asp/GraphColouring/graph-colouring-nodes=145-density=0.1-instance=10.smt2,Z3-alpha
QF_IDL/qlock/qlock-4-10-28.induction.cvc.smt2,Z3-alpha
QF_IDL/diamonds/diamonds.15.10.i.a.u.smt2,OpenSMT
QF_IDL/queens_bench/toroidal_bench/toroidal_queen16-1.smt2,SMTInterpol
QF_IDL/DTP/DTP_k2_n35_c210_s2.smt2,OpenSMT
QF_IDL/asp/MazeGeneration/maze-generation-width=18-height=18-density=0.01-run=3.smt2,Yices2
QF_IDL/asp/SchurNumbers/20.2.schur.lp.smt2,Z3-alpha
QF_IDL/schedulingIDL/j8_per10_2_mkspan1011.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER9-6-ninc.smt2,cvc5
QF_IDL/asp/GeneralizedSlitherlink/trisquares.41.asp.smt2,Z3-alpha
QF_IDL/parity/10.300.graph.smt2,Yices2
QF_IDL/asp/ConnectedDominatingSet/rand_50_250_1235842610_0_k=6_unsat.gph.smt2,Z3-alpha
QF_IDL/queens_bench/toroidal_bench/toroidal_queen79-1.smt2,SMTInterpol
QF_IDL/asp/GraphColouring/graph-colouring-nodes=150-density=0.1-instance=10.smt2,Z3-alpha
QF_IDL/sal/bakery/inf-bakery-mutex-8.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen28-1.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_c39.smt2,cvc5
