benchmark,selected
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i45.8a30489b.smt2,Yices2
QF_BV/20210219-Sydr/symbolic_memory/nested/cjpeg/predicate_173.smt2,STP
QF_BV/Sage2/bench_9926.smt2,STP
QF_BV/20221012-MCMPC/dualexecution/dualexecution.t1.i10.6dca7079.smt2,Yices2
QF_BV/Sage2/bench_3218.smt2,Z3-alpha
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc331119.smt2,Z3-alpha
QF_BV/bruttomesso/core/ext_con_028_032_0512.smt2,cvc5
QF_BV/Sage2/bench_4073.smt2,Yices2
QF_BV/sage/app1/bench_255.smt2,Yices2
QF_BV/Sage2/bench_7817.smt2,STP
QF_BV/Sage2/bench_4888.smt2,STP
QF_BV/Sage2/bench_15555.smt2,Yices2
QF_BV/Sage2/bench_9867.smt2,STP
QF_BV/Sage2/bench_11662.smt2,Yices2
QF_BV/Sage2/bench_5815.smt2,STP
QF_BV/float/sin2.c.25.smt2,Bitwuzla
QF_BV/bruttomesso/lfsr/lfsr_004_159_048.smt2,Yices2
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc331094.smt2,Z3-alpha
QF_BV/sage/app7/bench_1110.smt2,Bitwuzla
QF_BV/Sage2/bench_2823.smt2,Z3-alpha
QF_BV/Sage2/bench_8478.smt2,STP
QF_BV/mcm/34.smt2,Bitwuzla
QF_BV/20210312-Bouvier/vlsat3_g72.smt2,Bitwuzla
QF_BV/20221012-MCMPC/wage/wage.t1.i28.5d9d19e5.smt2,Yices2
QF_BV/bruttomesso/lfsr/lfsr_004_127_016.smt2,Yices2
QF_BV/Sage2/bench_2847.smt2,Yices2
QF_BV/Sage2/bench_5683.smt2,Yices2
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_637.smt2,STP
QF_BV/Sage2/bench_3461.smt2,Yices2
QF_BV/Sage2/bench_17663.smt2,Yices2
QF_BV/sage/app11/bench_3.smt2,Bitwuzla
QF_BV/sage/app1/bench_2574.smt2,Yices2
QF_BV/asp/ConnectedDominatingSet/rand_50_250_1235336870_0_k=8_sat.gph.smt2,cvc5
QF_BV/20210219-Sydr/master/cjpeg/predicate_294.smt2,STP
QF_BV/20210312-Bouvier/vlsat3_g33.smt2,Bitwuzla
QF_BV/bruttomesso/simple_processor/simple_processors_004_003_0004.smt2,STP
QF_BV/Sage2/bench_13076.smt2,Bitwuzla
QF_BV/Sage2/bench_14708.smt2,Yices2
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1298.smt2,STP
QF_BV/bruttomesso/core/ext_con_024_002_0064.smt2,cvc5
QF_BV/20221012-MCMPC/wage_circuit_div/wage_circuit_div.t1.i31.c66d5049.smt2,Yices2
QF_BV/Sage2/bench_11645.smt2,Yices2
QF_BV/bruttomesso/lfsr/lfsr_004_127_048.smt2,Yices2
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1160.smt2,STP
QF_BV/Sage2/bench_15336.smt2,Yices2
QF_BV/20221012-MCMPC/simplemean_buckets/simplemean_buckets.t1.i27.a36483e3.smt2,Yices2
QF_BV/Sage2/bench_14900.smt2,Yices2
QF_BV/spear/samba_v3.0.24/bin_libsmbsharemodes_vc5721.smt2,Z3-alpha
QF_BV/20221012-MCMPC/sugarbeets/sugarbeets.t1.i16.ea11d443.smt2,Yices2
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1461.smt2,STP
QF_BV/20210219-Sydr/master/pk2bm/predicate_384.smt2,Yices2
QF_BV/20210312-Bouvier/vlsat3_a56.smt2,STP
QF_BV/bruttomesso/core/ext_con_024_002_0512.smt2,cvc5
QF_BV/Sage2/bench_11130.smt2,Yices2
QF_BV/Sage2/bench_10026.smt2,STP
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc331203.smt2,Yices2
QF_BV/sage/app7/bench_7108.smt2,Yices2
QF_BV/spear/samba_v3.0.24/bin_libsmbsharemodes_vc4844.smt2,Yices2
QF_BV/brummayerbiere2/umulov1bw032.smt2,Bitwuzla
QF_BV/20221012-MCMPC/millionaires/millionaires.t3.i14.b2a47251.smt2,STP
QF_BV/bruttomesso/core/ext_con_032_004_0256.smt2,cvc5
QF_BV/sage/app1/bench_2031.smt2,Yices2
QF_BV/Sage2/bench_6763.smt2,STP
QF_BV/20210219-Sydr/symbolic_memory/linear/pk2bm/predicate_410.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t3.i16.10950f0a.smt2,STP
QF_BV/Sage2/bench_16872.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i53.03648171.smt2,Yices2
QF_BV/Sage2/bench_7777.smt2,Yices2
QF_BV/brummayerbiere/nlzbs064.smt2,STP
QF_BV/bruttomesso/lfsr/lfsr_008_111_016.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t2.i51.a83b09dc.smt2,Yices2
QF_BV/Sage2/bench_10838.smt2,Yices2
QF_BV/20221012-MCMPC/wage/wage.t1.i27.208ed6f1.smt2,Yices2
QF_BV/bruttomesso/lfsr/lfsr_004_015_096.smt2,Yices2
QF_BV/Sage2/bench_6395.smt2,STP
QF_BV/Sage2/bench_8370.smt2,Yices2
QF_BV/Sage2/bench_6128.smt2,Yices2
QF_BV/20221012-MCMPC/wage/wage.t1.i22.78ef6ae1.smt2,Yices2
QF_BV/spear/samba_v3.0.24/bin_libsmbclient_vc1225766.smt2,Yices2
QF_BV/spear/samba_v3.0.24/bin_libsmbsharemodes_vc6344.smt2,Z3-alpha
QF_BV/sage/app12/bench_3557.smt2,Yices2
QF_BV/Sage2/bench_14667.smt2,Yices2
QF_BV/Sage2/bench_9758.smt2,Yices2
QF_BV/sage/app11/bench_584.smt2,Bitwuzla
QF_BV/Sage2/bench_6274.smt2,Yices2
QF_BV/20210219-Sydr/master/cjpeg/predicate_1188.smt2,STP
QF_BV/Sage2/bench_7761.smt2,Yices2
QF_BV/spear/samba_v3.0.24/bin_libsmbclient_vc1225684.smt2,Z3-alpha
QF_BV/20210312-Bouvier/vlsat3_a33.smt2,STP
QF_BV/Sage2/bench_10689.smt2,STP
QF_BV/sage/app1/bench_2504.smt2,Yices2
QF_BV/20221214-p4dfa-XiaoqiChen/StringMatching/string4x8.3._bit16_na6_nr4_paired.smt2,Bitwuzla
QF_BV/Sage2/bench_12721.smt2,Yices2
QF_BV/20221012-MCMPC/sugarbeets/sugarbeets.t1.i28.56b121e2.smt2,Yices2
QF_BV/sage/app12/bench_2608.smt2,STP
QF_BV/Sage2/bench_13401.smt2,STP
QF_BV/Sage2/bench_15203.smt2,Yices2
QF_BV/20221012-MCMPC/wage_circuit_div/wage_circuit_div.t1.i30.2e4f38a1.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i13.5b47d424.smt2,STP
QF_BV/Sage2/bench_4082.smt2,Bitwuzla
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i26.9b0cafc2.smt2,Yices2
QF_BV/bruttomesso/core/ext_con_028_128_1024.smt2,cvc5
QF_BV/Sage2/bench_14918.smt2,Yices2
QF_BV/20221012-MCMPC/wage/wage.t1.i20.a4770ee9.smt2,Yices2
QF_BV/20210312-Bouvier/vlsat3_g71.smt2,Bitwuzla
QF_BV/20210312-Bouvier/vlsat3_a38.smt2,Bitwuzla
QF_BV/20221012-MCMPC/mean_buckets/simplemean_buckets.t1.i14.39270134.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i16.785aa3ca.smt2,STP
QF_BV/sage/app11/bench_350.smt2,Bitwuzla
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i8.22d1dc7b.smt2,Yices2
QF_BV/Sage2/bench_1254.smt2,Z3-alpha
QF_BV/Sage2/bench_12683.smt2,Yices2
QF_BV/bruttomesso/core/ext_con_052_004_0064.smt2,cvc5
QF_BV/Sage2/bench_7218.smt2,Yices2
QF_BV/Sage2/bench_13465.smt2,STP
QF_BV/spear/cvs_v1.11.22/cvs_vc105153.smt2,Z3-alpha
QF_BV/sage/app12/bench_1603.smt2,STP
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i9.3174bba0.smt2,STP
QF_BV/spear/samba_v3.0.24/bin_libsmbsharemodes_vc6296.smt2,Yices2
QF_BV/Sage2/bench_8468.smt2,Bitwuzla
QF_BV/Sage2/bench_5321.smt2,Yices2
QF_BV/20221012-MCMPC/sugarbeets/sugarbeets.t1.i28.d1880023.smt2,Yices2
QF_BV/sage/app1/bench_433.smt2,Yices2
QF_BV/20221012-MCMPC/wage_circuit_div/wage_circuit_div.t1.i30.e0c29b84.smt2,Yices2
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1506.smt2,STP
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_588.smt2,STP
QF_BV/mcm/01.smt2,Bitwuzla
QF_BV/Sage2/bench_17893.smt2,Bitwuzla
QF_BV/Sage2/bench_6883.smt2,Yices2
QF_BV/sage/app11/bench_550.smt2,Bitwuzla
QF_BV/bruttomesso/core/ext_con_032_064_1024.smt2,cvc5
QF_BV/spear/samba_v3.0.24/bin_libsmbclient_vc1225808.smt2,Yices2
QF_BV/Sage2/bench_7982.smt2,Yices2
QF_BV/Sage2/bench_3254.smt2,Z3-alpha
QF_BV/Sage2/bench_13071.smt2,Bitwuzla
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i31.cf3ca66d.smt2,Yices2
QF_BV/sage/app7/bench_1569.smt2,Bitwuzla
QF_BV/20221012-MCMPC/mean_buckets/mean_buckets.t1.i18.24bbb7d3.smt2,Yices2
QF_BV/Sage2/bench_13171.smt2,Bitwuzla
QF_BV/asp/HamiltonianPath/gryzzles.7.lp.smt2,STP
QF_BV/Sage2/bench_7249.smt2,Bitwuzla
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i30.363fbbb5.smt2,Yices2
QF_BV/fft/Sz512_15128_3.smt2,STP
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i40.22a46373.smt2,Yices2
QF_BV/uclid/catchconv/convert-jpg2gif-query-1513.smt2,Yices2
QF_BV/sage/app1/bench_2089.smt2,Yices2
QF_BV/Sage2/bench_16459.smt2,Yices2
QF_BV/Sage2/bench_4088.smt2,Yices2
QF_BV/asp/WeightBoundedDominatingSet/rand_150_600_1159731678_15.lp.smt2,STP
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i2.1d4188ba.smt2,Yices2
QF_BV/Sage2/bench_5357.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i36.33d9a886.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i5.c05b3196.smt2,STP
QF_BV/float/gaussian.c.25.smt2,Bitwuzla
QF_BV/bruttomesso/lfsr/lfsr_008_031_064.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i28.8802057a.smt2,Yices2
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1059.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i4.1955a91b.smt2,STP
QF_BV/Sage2/bench_5313.smt2,Yices2
QF_BV/spear/wget_v1.10.2/src_wget_vc17558.smt2,Z3-alpha
QF_BV/asp/KnightTour/knightTour.in03.smt2,STP
QF_BV/Sage2/bench_6486.smt2,Yices2
QF_BV/bruttomesso/core/ext_con_004_064_1024.smt2,cvc5
QF_BV/log-slicing/bvsmod_19.smt2,STP
QF_BV/Sage2/bench_16628.smt2,Yices2
QF_BV/asp/ConnectedDominatingSet/rand_70_250_1235844252_0_k=10_unsat.gph.smt2,cvc5
QF_BV/20210219-Sydr/master/cjpeg/predicate_2075.smt2,STP
QF_BV/Sage2/bench_13540.smt2,Bitwuzla
QF_BV/Sage2/bench_2845.smt2,Bitwuzla
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i63.3f943691.smt2,Yices2
QF_BV/20210219-Sydr/master/cjpeg/predicate_883.smt2,STP
QF_BV/Sage2/bench_10855.smt2,Bitwuzla
QF_BV/Sage2/bench_3133.smt2,Z3-alpha
QF_BV/Sage2/bench_11970.smt2,Bitwuzla
QF_BV/sage/app7/bench_1520.smt2,Bitwuzla
QF_BV/sage/app11/bench_555.smt2,Bitwuzla
QF_BV/Sage2/bench_15745.smt2,STP
QF_BV/Sage2/bench_13359.smt2,Yices2
QF_BV/20221012-MCMPC/dualexecution/dualexecution.t1.i12.a9d008cf.smt2,Yices2
QF_BV/Sage2/bench_4289.smt2,Yices2
QF_BV/spear/samba_v3.0.24/bin_libsmbclient_vc1228410.smt2,Yices2
QF_BV/Sage2/bench_503.smt2,STP
QF_BV/asp/HamiltonianPath/gryzzles.19.lp.smt2,STP
QF_BV/spear/samba_v3.0.24/bin_libsmbsharemodes_vc6205.smt2,Yices2
