benchmark,selected
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_10.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node559428.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node46589.smt2,Z3-alpha
BV/20230321-UltimateAutomizerSvcomp2023/linear-inequality-inv-a.c_5.smt2,cvc5
BV/2017-Preiner-keymaera/rbc-controllability-characterisation-node3299.smt2,cvc5
BV/20210330-PEak/extern-loop_sat_subset/medium2.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node195048.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node5581.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node459232.smt2,cvc5
BV/2018-Preiner-cav18/check_bvsgt_bvlshr1_64bit.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node674647.smt2,cvc5
BV/2018-Preiner-cav18/check_eq_bvlshr0_64bit.smt2,Bitwuzla
BV/2020-Preiner-fmcad20/inv/check_ic_sext_4_4.smt2,Bitwuzla
BV/wintersteiger/fmsd13/fixpoint/small-pipeline-fixpoint-8.smt2,cvc5
BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_2207.smt2,YicesQS
BV/2018-Preiner-cav18/check_bvsle_bvudiv1_64bit.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node287144.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node476763.smt2,cvc5
BV/20190429-UltimateAutomizerSvcomp2019/jain_7_true-unreach-call_true-no-overflow_false-termination.i_6.smt2,YicesQS
BV/2017-Preiner-psyco/015.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node54865.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RND/RND_3_1.smt2,Z3-alpha
BV/20210301-Alive2-partial-undef/ph7/659_ph7.smt2,Bitwuzla
BV/2017-Preiner-psyco/064.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node606769.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node601999.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/btor2c-eagerMod.bakery.1.prop1-func-interl.c_10.smt2,Bitwuzla
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_9.smt2,Z3-alpha
BV/2020-Preiner-fmcad20/inv/check_ic_distinct_x_s_32.smt2,Bitwuzla
BV/2020-Preiner-fmcad20/inv/check_ic_sext_3_64.smt2,Bitwuzla
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_3.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RND/RND_6_14.smt2,Z3-alpha
BV/2017-Preiner-scholl-smt08/model/model_6_9.smt2,YicesQS
BV/2018-Preiner-cav18/check_bvugt_bvconcat0_64_64bit.smt2,cvc5
BV/2017-Preiner-psyco/077.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node272548.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_44.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node14168.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/heapsort.i_0.smt2,cvc5
BV/20170501-Heizmann-UltimateAutomizer/jain_1_true-unreach-call_true-no-overflow.i_214.smt2,YicesQS
BV/2017-Preiner-psyco/154.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node631857.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RND/RND_4_3.smt2,Z3-alpha
BV/2020-Preiner-fmcad20/cons/check_cc_x_s_32.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node93152.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node190062.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_6.smt2,cvc5
BV/2018-Preiner-cav18/check_bvsle_bvshl1_64bit.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node19624.smt2,Z3-alpha
BV/20230321-UltimateAutomizerSvcomp2023/jain_7-1.c_2.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_5.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node384936.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/jain_7-1.c_4.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/RND/RND_3_9.smt2,Z3-alpha
BV/2020-Preiner-fmcad20/cons/check_cc_bvlshr_s_x_4.smt2,Bitwuzla
BV/2018-Preiner-cav18/check_bvsle_bvmul_32bit.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node288026.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node39751.smt2,Z3-alpha
BV/20190429-UltimateAutomizerSvcomp2019/jain_7_true-unreach-call_true-no-overflow_false-termination.i_15.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_39.smt2,Z3-alpha
BV/20190429-UltimateAutomizerSvcomp2019/jain_2_true-unreach-call_true-no-overflow_false-termination.i_17.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/RND/RND_3_12.smt2,Z3-alpha
BV/2020-Preiner-fmcad20/inv/check_ic_bvsge_x_s_64.smt2,Bitwuzla
BV/2018-Preiner-cav18/check_bvuge_bvurem0_32bit.smt2,Bitwuzla
BV/2017-Preiner-scholl-smt08/model/model_6_4.smt2,YicesQS
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_10.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node367444.smt2,cvc5
BV/2018-Preiner-cav18/check_ne_bvurem0_64bit.smt2,Bitwuzla
BV/wintersteiger/fmsd13/ranking/network_usbnwifi_mp_util.c.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node248047.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node673088.smt2,cvc5
BV/20190429-UltimateAutomizerSvcomp2019/jain_2_true-unreach-call_true-no-overflow_false-termination.i_1.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_53.smt2,Z3-alpha
BV/llvm13-smtlib/03.smt2,Z3-alpha
BV/20210301-Alive2/oggenc/363_oggenc.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node151296.smt2,cvc5
BV/20190429-UltimateAutomizerSvcomp2019/soft_float_4_true-unreach-call_true-no-overflow_true-termination.c.cil.c_8.smt2,cvc5
BV/2017-Preiner-scholl-smt08/model/model_5_33.smt2,Bitwuzla
BV/20230321-UltimateAutomizerSvcomp2023/heapsort.i_6.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node294860.smt2,cvc5
BV/20170501-Heizmann-UltimateAutomizer/MultCommutative_true-unreach-call_true-no-overflow_true-termination.c_3226.smt2,YicesQS
BV/2018-Preiner-cav18/check_bvslt_bvadd_64bit.smt2,Bitwuzla
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_35.smt2,Z3-alpha
BV/2018-Preiner-cav18/check_bvugt_bvconcat0_62_4bit.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_10.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node475811.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node169818.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node369000.smt2,cvc5
BV/2017-Preiner-scholl-smt08/model/model_6_47.smt2,YicesQS
BV/2018-Preiner-cav18/check_bvugt_bvconcat1_64_64bit.smt2,Bitwuzla
BV/20230321-UltimateAutomizerSvcomp2023/jain_7-2.c_1.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node551337.smt2,cvc5
BV/2017-Preiner-scholl-smt08/model/model_6_28.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node605258.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node287256.smt2,cvc5
BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_433.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/RND/RND_4_20.smt2,Z3-alpha
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_7.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node290002.smt2,cvc5
BV/20170501-Heizmann-UltimateAutomizer/jain_1_true-unreach-call_true-no-overflow.i_435.smt2,YicesQS
BV/2017-Preiner-psyco/092.smt2,Z3-alpha
BV/2017-Preiner-tptp/NUM917=1.smt2,cvc5
BV/2017-Preiner-UltimateAutomizer/nested9_true-unreach-call.i_1770.smt2,cvc5
BV/wintersteiger/fmsd13/fixpoint/sdlx-fixpoint-10.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node369234.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/jain_6-1.c_11.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node361630.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/jain_7-1.c_9.smt2,YicesQS
BV/2020-Preiner-fmcad20/cons/check_cc_concat_s_x_32.smt2,Bitwuzla
BV/2018-Preiner-cav18/check_bvult_bvadd_64bit.smt2,YicesQS
BV/20190429-UltimateAutomizerSvcomp2019/jain_6_true-unreach-call_true-no-overflow_false-termination.i_17.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node392295.smt2,cvc5
BV/20210330-PEak/no-extern-loop_sat_subset/easy1.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node490353.smt2,cvc5
BV/2017-Preiner-keymaera/bouncing-ball-simple-node5980.smt2,YicesQS
BV/2020-Preiner-fmcad20/cons/check_cc_concat_x_s_32.smt2,Bitwuzla
BV/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0730b_true-unreach-call.c_28.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node54859.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node269426.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_30.smt2,Z3-alpha
BV/wintersteiger/fmsd13/fixpoint/small-equiv-fixpoint-9.smt2,cvc5
BV/2017-Preiner-keymaera/dccs-example-node6709-new.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node191763.smt2,cvc5
BV/2018-Preiner-cav18/check_bvule_bvashr1_64bit.smt2,Bitwuzla
BV/20230321-UltimateAutomizerSvcomp2023/jain_4-1.c_7.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node287914.smt2,cvc5
BV/20190429-UltimateAutomizerSvcomp2019/jain_6_true-unreach-call_true-no-overflow_false-termination.i_12.smt2,YicesQS
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_9.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node561875.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RND/RND_3_4.smt2,Z3-alpha
BV/2017-Preiner-psyco/167.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node532347.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node602111.smt2,cvc5
BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_225.smt2,YicesQS
BV/2017-Preiner-keymaera/dynamic_reaction_to_static_bounds.proof-node849.smt2,cvc5
BV/2017-Preiner-keymaera/controllability-lemma-disturbed.proof-node770.smt2,YicesQS
BV/20230321-UltimateAutomizerSvcomp2023/btor2c-eagerMod.cambridge.1.prop2-func-interl.c_2.smt2,Bitwuzla
BV/2018-Preiner-cav18/check_bvsge_bvshl0_32bit.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node345166.smt2,cvc5
BV/wintersteiger/fmsd13/fixpoint/AR-fixpoint-9.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_12.smt2,Z3-alpha
BV/2017-Preiner-scholl-smt08/RND/RND_3_13.smt2,Z3-alpha
BV/wintersteiger/fmsd13/fixpoint/small-pipeline-fixpoint-6.smt2,cvc5
BV/llvm13-smtlib/08.smt2,Z3-alpha
BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_342.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/model/model_6_21.smt2,YicesQS
BV/2017-Preiner-keymaera/vsl.proof-node1722.smt2,YicesQS
BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_266.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/model/model_5_64.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node295273.smt2,cvc5
BV/2017-Preiner-psyco/133.smt2,Z3-alpha
BV/2017-Preiner-scholl-smt08/RND/RND_4_12.smt2,Z3-alpha
BV/2017-Preiner-scholl-smt08/model/model_6_11.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node345278.smt2,cvc5
BV/20170501-Heizmann-UltimateAutomizer/sum02_true-unreach-call_true-no-overflow.i_415.smt2,Bitwuzla
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_34.smt2,Z3-alpha
