benchmark,selected
QF_IDL/schedulingIDL/j8_per0_1_mkspan1038.smt2,Yices2
QF_IDL/schedulingIDL/tai_20x20_7_mkspan1298.smt2,Yices2
QF_IDL/DTP/DTP_k2_n35_c210_s1.smt2,Yices2
QF_IDL/20220214-jobshop-BohanLi/jobshop42-2-21-21-2-4-12.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen67-1.smt2,Yices2
QF_IDL/asp/ConnectedDominatingSet/rand_80_500_1235848939_0_k=9_sat.gph.smt2,Yices2
QF_IDL/schedulingIDL/j7_per10_1_mkspan1004.smt2,Yices2
QF_IDL/20220214-jobshop-BohanLi/jobshop30-4-15-15-4-4-32.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER8-4-ninc.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_i16.smt2,Z3-alpha
QF_IDL/asp/SchurNumbers/20.10.schur.lp.smt2,Z3-alpha
QF_IDL/Averest/sorting_network/SortingNetwork8_live_bgmc005.smt2,Yices2
QF_IDL/Averest/selection_sort/SelectionSort_live_bgmc000.smt2,Yices2
QF_IDL/cellar/CELAR7_SUB1.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen10-1.smt2,Yices2
QF_IDL/diamonds/diamonds.17.10.i.a.u.smt2,Yices2
QF_IDL/schedulingIDL/j8_per20_0_mkspan1008.smt2,Yices2
QF_IDL/schedulingIDL/j8_per0_1_mkspan1056.smt2,Yices2
QF_IDL/parity/13.100.graph.smt2,Yices2
QF_IDL/schedulingIDL/j8_per0_2_mkspan1048.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER8-7-ninc.smt2,Yices2
QF_IDL/parity/18.300.graph.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen89-1.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER14-5-ninc.smt2,Yices2
QF_IDL/sal/lpsat/lpsat-goal-18.smt2,Yices2
QF_IDL/qlock/qlock-4-10-9.induction.cvc.smt2,Yices2
QF_IDL/asp/GraphColouring/graph-colouring-nodes=150-density=0.1-instance=5.smt2,Z3-alpha
QF_IDL/queens_bench/super_queen/super_queen32-1.smt2,Yices2
QF_IDL/20220214-jobshop-BohanLi/jobshop30-4-15-15-2-4-24.smt2,Yices2
QF_IDL/schedulingIDL/tai_10x10_1_mkspan638.smt2,Yices2
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721277539.dat.smt2,Z3-alpha
QF_IDL/qlock/qlock-4-10-29.base.cvc.smt2,Yices2
QF_IDL/qlock/qlock-4-10-7.base.cvc.smt2,Yices2
QF_IDL/job_shop/jobshop6-2-3-3-2-4-9.smt2,Yices2
QF_IDL/schedulingIDL/tai_20x20_10_mkspan1401.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen61-1.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen80-1.smt2,Yices2
QF_IDL/DTP/DTP_k2_n35_c210_s3.smt2,Yices2
QF_IDL/schedulingIDL/tai_15x15_5_mkspan1174.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_c29.smt2,Z3-alpha
QF_IDL/parity/10.300.graph.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER14-15-ninc.smt2,Yices2
QF_IDL/20220214-jobshop-BohanLi/jobshop40-4-20-20-4-4-32.smt2,Yices2
QF_IDL/asp/GraphColouring/graph-colouring-nodes=140-density=0.1-instance=9.smt2,Z3-alpha
QF_IDL/DTP/DTP_k2_n35_c210_s12.smt2,Yices2
QF_IDL/parity/21.100.graph.smt2,Yices2
QF_IDL/Averest/fast_max/FastMax_safe_blmc000.smt2,Yices2
QF_IDL/parity/26.300.graph.smt2,Yices2
QF_IDL/asp/GeneralizedSlitherlink/trisquares.35.asp.smt2,Z3-alpha
QF_IDL/schedulingIDL/tai_15x15_7_mkspan891.smt2,Yices2
QF_IDL/20220214-jobshop-BohanLi/jobshop54-2-27-27-4-4-16.smt2,Yices2
QF_IDL/asp/Fastfood/a9.8.11.asp.smt2,Z3-alpha
QF_IDL/mathsat/fischer/FISCHER13-13-ninc.smt2,Yices2
QF_IDL/asp/GeneralizedSlitherlink/altair1.37.asp.smt2,Z3-alpha
QF_IDL/20210312-Bouvier/vlsat3_c02.smt2,Z3-alpha
QF_IDL/schedulingIDL/j7_per10_1_mkspan1000.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen45-1.smt2,SMTInterpol
QF_IDL/schedulingIDL/tai_20x20_8_mkspan1536.smt2,Yices2
QF_IDL/DTP/DTP_k2_n35_c210_s18.smt2,Yices2
QF_IDL/asp/HamiltonianPath/gryzzles.15.lp.smt2,Z3-alpha
QF_IDL/Averest/buble_sort/BubbleSort_live_bgmc002.smt2,Yices2
QF_IDL/schedulingIDL/tai_15x15_9_mkspan900.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen42-1.smt2,Yices2
QF_IDL/mathsat/post_office/PO4-4-PO4.smt2,Yices2
QF_IDL/Averest/sorting_network/SortingNetwork4_live_blmc002.smt2,Yices2
QF_IDL/asp/HamiltonianPath/gryzzles.26.lp.smt2,Z3-alpha
QF_IDL/diamonds/diamonds.16.3.i.a.u.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER7-7-ninc.smt2,Yices2
QF_IDL/asp/15Puzzle/15-puzzle.init5.smt2,Z3-alpha
QF_IDL/20210312-Bouvier/vlsat3_c38.smt2,Z3-alpha
QF_IDL/schedulingIDL/tai_10x10_7_mkspan624.smt2,Yices2
QF_IDL/Averest/partition/Partition_live_bgmc000.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_c91.smt2,Z3-alpha
QF_IDL/parity/22.100.graph.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER9-8-ninc.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER12-1-ninc.smt2,Yices2
QF_IDL/queens_bench/super_queen/super_queen46-1.smt2,Yices2
QF_IDL/queens_bench/super_queen/super_queen59-1.smt2,Yices2
QF_IDL/Averest/partition/Partition_safe_blmc004.smt2,Yices2
QF_IDL/asp/WeightBoundedDominatingSet/rand_200_800_1159728969_14.lp.smt2,Z3-alpha
QF_IDL/schedulingIDL/tai_20x20_1_mkspan1340.smt2,Yices2
QF_IDL/job_shop/jobshop50-2-25-25-4-4-11.smt2,Yices2
QF_IDL/asp/Solitaire/solitaire-center-time=32.smt2,Z3-alpha
QF_IDL/Averest/sorting_network/SortingNetwork8_live_blmc006.smt2,Yices2
QF_IDL/sal/lpsat/lpsat-goal-8.smt2,Yices2
QF_IDL/schedulingIDL/tai_10x10_7_mkspan620.smt2,Yices2
QF_IDL/queens_bench/super_queen/super_queen52-1.smt2,Yices2
QF_IDL/schedulingIDL/j8_per10_1_mkspan1009.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen44-1.smt2,Yices2
QF_IDL/diamonds/diamonds.15.3.i.a.u.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen68-1.smt2,Yices2
QF_IDL/DTP/DTP_k2_n35_c210_s15.smt2,Yices2
QF_IDL/RTCL/b02_tf_15/ckt_PROP0_tf_15.smt2,Yices2
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721310593.dat.smt2,Z3-alpha
QF_IDL/queens_bench/super_queen/super_queen56-1.smt2,Yices2
QF_IDL/job_shop/jobshop26-2-13-13-2-4-12.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen77-1.smt2,Yices2
QF_IDL/queens_bench/super_queen/super_queen45-1.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen41-1.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen39-1.smt2,SMTInterpol
QF_IDL/fuzzy-matrix/Zantema_z058.srs_slice-8_constraint-227540.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_c23.smt2,Z3-alpha
QF_IDL/qlock/qlock-4-10-18.induction.cvc.smt2,Yices2
QF_IDL/asp/TravellingSalesperson/rand_80_340_1159656267_16.lp.smt2,Z3-alpha
QF_IDL/queens_bench/super_queen/super_queen15-1.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_c65.smt2,Z3-alpha
QF_IDL/Averest/sorting_network/SortingNetwork4_safe_blmc002.smt2,Yices2
QF_IDL/planning/plan-7.cvc.smt2,Yices2
QF_IDL/asp/WireRouting/wire.10.x.10.b.5.a.25_sat.data.smt2,Z3-alpha
QF_IDL/parity/30.200.graph.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_c20.smt2,Z3-alpha
QF_IDL/parity/08.300.graph.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen74-1.smt2,SMTInterpol
QF_IDL/mathsat/post_office/PO3-4-PO3.smt2,Yices2
QF_IDL/parity/24.400.graph.smt2,Yices2
