path,Bitwuzla,,SMTInterpol,,cvc5,
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_480.smt2,0,0.23685159510932863,0,0.5022804079926573,0,80.40677886409685
ABV/20230321-UltimateAutomizerSvcomp2023/tree_parent_ptr.i_1.smt2,0,1201.2255745690782,1,0.5712750790407881,0,80.30357480398379
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test10-1.i_7.smt2,1,0.21858464390970767,0,0.5044594590435736,1,0.24024622002616525
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_unequal.i_18.smt2,0,0.23155252495780587,0,1202.7433399069705,0,1201.7199930080678
ABV/20230321-UltimateAutomizerSvcomp2023/list-ext_flag.i_109.smt2,0,0.22337624803185463,1,0.7708444390445948,1,0.2452733658719808
ABV/20230321-UltimateAutomizerSvcomp2023/list-ext_flag.i_16.smt2,0,0.23286715312860906,1,0.6939760749810375,1,0.22992657800205052
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_135.smt2,0,0.25601850892417133,0,1201.7204383470234,0,80.904868820915
ABV/20190429-UltimateAutomizerSvcomp2019/dll-circular_false-unreach-call_false-valid-memcleanup.i_10.smt2,0,0.25582853402011096,0,0.4712111509870738,0,1201.7129066931084
ABV/20230321-UltimateAutomizerSvcomp2023/min_max.i_10.smt2,0,0.22508166101761162,0,0.6919391729752533,0,26.162208046065643
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_74.smt2,0,0.22068310994654894,0,0.6750223850249313,0,20.334235225105658
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_445.smt2,0,0.22415685490705073,1,0.6383897429914214,1,197.92876258306205
ABV/20230321-UltimateAutomizerSvcomp2023/test-0513_1.i_90.smt2,0,0.2286990899592638,0,0.5575405759736896,0,1201.7131604519673
ABV/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_25.smt2,0,0.26345115387812257,0,471.98680759302806,1,80.70519006298855
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_189.smt2,0,0.23830344411544502,0,0.6205540509545244,0,1201.7207120920066
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_28.smt2,0,0.25151834497228265,0,48.1089296900318,1,0.24882318708114326
ABV/20230321-UltimateAutomizerSvcomp2023/test-0513.i_26.smt2,1,0.22946887300349772,0,0.5682163710007444,0,80.3368556490168
ABV/20230321-UltimateAutomizerSvcomp2023/dll-token-1.i_39.smt2,0,0.23256601905450225,0,5.83061391004594,0,1201.7181056509726
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_594.smt2,0,0.24125912808813155,1,0.6876927590346895,0,1201.715520577971
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test6_1.i_17.smt2,0,0.22113188705407083,0,0.5623913980089128,0,1201.712147623999
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all.i_85.smt2,0,0.24761743401177227,1,0.5623473529703915,1,0.22949750907719135
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_153.smt2,0,0.22646981105208397,0,12.881234130007215,0,1201.714040814899
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_319.smt2,0,0.22639962984248996,0,0.636642066994682,0,1201.7175267999992
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_380.smt2,0,0.22469091298989952,0,0.5247289319522679,1,0.3098343391902745
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_48.smt2,0,0.23830760805867612,1,0.5186310280114412,1,0.2624768731184304
ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-2.i_95.smt2,0,0.24595518200658262,0,1201.7196022890275,0,1201.7132049789652
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_222.smt2,0,0.24133843602612615,1,0.5699987719999626,1,7.717925179982558
ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_41.smt2,0,0.23047272092662752,0,1.0205179959884845,0,209.44374462100677
ABV/20230321-UltimateAutomizerSvcomp2023/list_search-2.i_38.smt2,0,0.2453720869962126,0,0.5952075470122509,1,7.97508400096558
ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-2.i_86.smt2,0,0.22225318010896444,0,1201.7206966669764,0,1201.7233725611586
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_17.smt2,0,0.25560171785764396,0,8.132683011004701,0,29.66240187990479
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test13_2.i_57.smt2,0,0.23105481103993952,0,0.49289688997669145,0,1201.7288200401235
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_164.smt2,0,0.22728618513792753,1,0.601709556998685,1,14.287831427063793
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test17_3.i_7.smt2,1,0.21911525609903038,0,0.5425735359895043,0,80.28643561992794
ABV/20230321-UltimateAutomizerSvcomp2023/dll-queue-1.i_10.smt2,0,1201.2778628531378,0,0.5427879460039549,0,80.34568070806563
ABV/20230321-UltimateAutomizerSvcomp2023/dancing.i_11.smt2,0,0.2379279809538275,1,0.4949145949794911,1,0.2277019270695746
ABV/20230321-UltimateAutomizerSvcomp2023/simple-ext_1.i_9.smt2,0,0.2223973791114986,1,0.7356094329734333,1,0.22662197286263108
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_44.smt2,0,0.25421324209310114,0,0.5089186619734392,0,80.4258854619693
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_97.smt2,0,0.22694977885112166,0,49.10602479201043,1,0.29049672884866595
ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_66.smt2,0,0.2573620700277388,1,1.0122096560080536,1,0.22361705312505364
ABV/20230321-UltimateAutomizerSvcomp2023/sll-rb-sentinel-2.i_38.smt2,0,0.24622607696801424,1,0.7584607020253316,1,0.3018979418557137
ABV/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_4.smt2,0,0.2611144429538399,0,2.4126994110411033,0,1201.7164144690614
ABV/20230321-UltimateAutomizerSvcomp2023/dll2n_append_equal.i_77.smt2,0,0.22054316918365657,0,0.5492357860202901,0,80.41044324915856
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_append_unequal.i_45.smt2,1,0.3527401809114963,0,0.6968035199679434,0,18.138912525959313
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_300.smt2,0,0.24963885103352368,0,0.6911042020074092,0,80.45332306716591
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_remove_all.i_3.smt2,0,0.273195591988042,0,0.6124892529915087,0,1201.7117751110345
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_13.smt2,1,0.23319105501286685,0,0.5617736330023035,1,0.2563861748203635
ABV/20230321-UltimateAutomizerSvcomp2023/dll2n_prepend_unequal.i_10.smt2,0,0.25061387196183205,0,1201.742432588013,0,1201.7115860679187
ABV/20230321-UltimateAutomizerSvcomp2023/packet_filter.i_36.smt2,0,0.24032573914155364,1,0.7237109269481152,1,0.2354535621125251
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_64.smt2,0,0.2197607378475368,0,0.5140918509569019,0,80.44677080889232
ABV/20230321-UltimateAutomizerSvcomp2023/test-0513_1.i_0.smt2,0,0.22819393500685692,0,0.5561648349976167,1,80.45705135306343
ABV/20230321-UltimateAutomizerSvcomp2023/dancing.i_18.smt2,0,0.22722459491342306,0,0.8765231940196827,0,1201.7239171958063
ABV/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_5.smt2,0,0.24245395488105714,0,0.4967780039878562,0,80.30997603293508
ABV/20230321-UltimateAutomizerSvcomp2023/list-2.i_37.smt2,1,0.2163464999757707,0,0.5178645710111596,0,3.9062377428635955
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_170.smt2,0,0.22671682806685567,0,13.638756948988885,0,1201.7147616159637
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_87.smt2,0,0.22568303882144392,1,0.6570404900121503,1,1.2494132861029357
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_84.smt2,0,0.2511134399101138,0,0.5530288299778476,0,1201.7423128769733
ABV/20230321-UltimateAutomizerSvcomp2023/dancing.i_33.smt2,0,0.22130231489427388,0,0.8682211069972254,0,1201.7166175700258
ABV/20230321-UltimateAutomizerSvcomp2023/list-ext_flag.i_7.smt2,0,0.22419573599472642,0,0.4690837730304338,1,0.23398074600845575
ABV/20230321-UltimateAutomizerSvcomp2023/test-0134.i_36.smt2,0,0.2455446000676602,0,0.6042084260261618,0,1201.7444919140544
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_append_equal.i_2.smt2,0,0.2279728720895946,0,0.4900269149802625,1,0.23411460011266172
ABV/20230321-UltimateAutomizerSvcomp2023/simple-ext_1.i_51.smt2,0,0.2193580809980631,0,0.517990563006606,0,14.184926353162155
ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_8.smt2,1,0.23057640087790787,1,0.4890072699636221,1,0.22404874209314585
ABV/20230321-UltimateAutomizerSvcomp2023/list-ext_1.i_15.smt2,0,0.23110485798679292,0,0.489925641042646,0,80.32653567800298
ABV/20230321-UltimateAutomizerSvcomp2023/list-ext_1.i_11.smt2,0,0.24658861104398966,0,0.5244764550006948,0,80.3927304011304
ABV/20230321-UltimateAutomizerSvcomp2023/dll_of_dll-2.i_252.smt2,0,0.23079276084899902,0,0.5616415240219794,1,0.4608732280321419
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_397.smt2,0,0.22239060094580054,0,0.532550313975662,1,0.32265269896015525
ABV/20230321-UltimateAutomizerSvcomp2023/sll-rb-sentinel-2.i_47.smt2,0,0.2502598590217531,1,0.5498101889970712,1,0.2437316041905433
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_469.smt2,0,0.23133885790593922,0,0.5097398789948784,0,80.3832174539566
ABV/20230321-UltimateAutomizerSvcomp2023/list_search-1.i_31.smt2,0,0.22358969296328723,0,0.5985033320030198,0,80.38336892705411
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_append_equal.i_43.smt2,0,0.2292342260479927,1,0.6417801260249689,1,0.2491731490008533
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_70.smt2,0,0.23978535109199584,0,6.836578462040052,0,227.43320339499041
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_344.smt2,0,0.2204790369141847,0,0.4997904869960621,1,0.2987472240347415
ABV/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_14.smt2,0,0.23245207406580448,0,267.18613024801016,0,1201.7243367680348
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_558.smt2,0,0.22657650895416737,0,0.6373045149957761,0,1201.7406984509435
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_unequal.i_21.smt2,0,0.22195724002085626,0,1201.7723003969877,0,1201.716360024875
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_346.smt2,0,0.2416992369107902,0,0.6182903459994122,0,80.50820629391819
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_466.smt2,0,0.22628239914774895,0,0.5135364520247094,0,1201.7343803360127
ABV/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_16.smt2,0,0.22438049013726413,0,0.6528499720152467,0,1201.714170421008
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_270.smt2,0,0.21839250694029033,0,0.5126066629891284,0,1201.7210479869973
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_64.smt2,0,0.24227952305227518,0,69.0129804550088,1,0.22308682603761554
ABV/20230321-UltimateAutomizerSvcomp2023/dll2n_insert_equal.i_11.smt2,0,0.23670442099682987,0,0.7833156890119426,0,1201.711621370865
ABV/20230321-UltimateAutomizerSvcomp2023/simple_search_value-1.i_63.smt2,0,0.2563623560126871,0,390.54276952298824,1,0.2609022189863026
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_111.smt2,0,0.21974895521998405,1,0.5610414849943481,1,1.052868225146085
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test18_3.i_18.smt2,1,0.21908663888461888,0,0.5290821400121786,0,80.46930309198797
ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_55.smt2,0,0.2226307331584394,0,93.22908492200077,0,1201.7148346670438
ABV/20230321-UltimateAutomizerSvcomp2023/running_example.i_40.smt2,0,0.23138549202121794,0,0.9222799789858982,1,360.3927461740095
ABV/20230321-UltimateAutomizerSvcomp2023/dll-rb-sentinel-1.i_2.smt2,0,0.2548702659551054,0,0.6936268080025911,0,80.53298447886482
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_append_unequal.i_60.smt2,0,0.2460903620813042,0,0.7145221860264428,0,312.70532532501966
ABV/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_22.smt2,0,0.23593497602269053,0,175.49907984700985,0,1201.7379943740088
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_unequal.i_6.smt2,0,0.23810677509754896,0,1201.723008958972,1,0.6423538110684603
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_153.smt2,0,0.22065488900989294,1,0.5848950509680435,1,1.4691600620280951
ABV/20230321-UltimateAutomizerSvcomp2023/simple-2.i_5.smt2,0,0.2386710790451616,0,0.5575591179658659,0,80.44353218795732
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_221.smt2,0,0.2250689121428877,0,0.6598133789957501,1,0.3270538728684187
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_unequal.i_13.smt2,0,0.2242116469424218,0,1201.7202372809988,0,1201.7200740510598
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test14_3.i_10.smt2,0,0.22401873697526753,0,0.590267720981501,0,81.8623850659933
ABV/20230321-UltimateAutomizerSvcomp2023/list-2.i_23.smt2,0,0.2213866920210421,0,0.6156769720255397,0,80.38912190380506
ABV/20230321-UltimateAutomizerSvcomp2023/dll2n_append_unequal.i_41.smt2,0,0.2416667949873954,0,0.5369027289561927,0,80.47320575104095
ABV/20230321-UltimateAutomizerSvcomp2023/list-1.i_51.smt2,0,0.25024836510419846,0,3.348560106998775,1,0.5513530040625483
ABV/20230321-UltimateAutomizerSvcomp2023/sll-sorted-2.i_22.smt2,0,1201.2438295930624,0,0.5398081470048055,0,80.30716197518632
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_75.smt2,0,0.2803837531246245,0,7.545471967023332,0,18.895392328035086
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_122.smt2,0,0.2276542668696493,0,1202.2467062720098,1,0.22463640314526856
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_76.smt2,0,0.23265619901940227,1,0.5771810859441757,1,1.3351942298468202
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_prepend_equal.i_10.smt2,0,0.24696727492846549,0,0.5838423199602403,0,1201.716301504057
ABV/20230321-UltimateAutomizerSvcomp2023/list-2.i_41.smt2,1,0.22724582301452756,0,0.5655844290158711,0,80.33339661103673
ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_64.smt2,0,0.23691860190592706,1,0.5354266689973883,1,0.2271885711234063
ABV/20230321-UltimateAutomizerSvcomp2023/test-0232_1-1.i_1.smt2,1,229.16150092706084,0,0.6225266359979287,1,1.030455568106845
ABV/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_29.smt2,0,0.22369942301884294,1,11.866346970025916,1,0.29153676610440016
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_528.smt2,0,0.21981800999492407,0,0.4432643909822218,0,80.3910591029562
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test13.i_14.smt2,0,0.24950921698473394,0,0.5053955320036039,0,80.37800721498206
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_193.smt2,0,0.2267217740882188,0,0.5777413489995524,0,1201.7296111360192
ABV/20230321-UltimateAutomizerSvcomp2023/test-0158-1.i_3.smt2,1,0.23721872293390334,0,0.496068985958118,0,80.26547203399241
ABV/20190429-UltimateAutomizerSvcomp2019/sll-sorted_false-unreach-call_false-valid-memcleanup.i_0.smt2,0,0.2452199929393828,0,0.6278908689855598,0,1201.717530258
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_append_equal.i_41.smt2,0,0.24653596198186278,1,0.6309950400027446,1,0.3266784760635346
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_163.smt2,0,0.2532900820951909,0,2.2294214430148713,0,1201.7150015351363
ABV/20230321-UltimateAutomizerSvcomp2023/simple_search_value-1.i_44.smt2,0,0.21737949596717954,0,440.05966366798384,0,21.961417077109218
ABV/20230321-UltimateAutomizerSvcomp2023/sll-rb-sentinel-1.i_54.smt2,0,0.24072552798315883,0,0.5349861300201155,0,80.29355865088291
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_append_unequal.i_23.smt2,0,0.22711596195586026,0,0.5889701550477184,0,1201.7288369678427
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_74.smt2,0,0.22394010401330888,0,7.367468787997495,0,43.281141988933086
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test6_2.i_26.smt2,1,0.24754805699922144,0,0.48525067599257454,1,0.24249347811564803
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test6_1.i_21.smt2,0,0.22568064299412072,0,0.6068701290059835,0,1201.7113937370013
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_57.smt2,0,0.2228269181214273,0,0.5728383639943786,0,80.41309151891619
ABV/20230321-UltimateAutomizerSvcomp2023/sll-sorted-2.i_15.smt2,0,0.2206989168189466,0,0.6477435660199262,0,1201.729262075154
ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-1.i_23.smt2,0,0.25042098411358893,0,1202.219374649052,0,1201.713227068074
ABV/20230321-UltimateAutomizerSvcomp2023/test-0137.i_28.smt2,0,0.24795217090286314,0,0.6079324750462547,0,1.2165080099366605
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test14_3.i_3.smt2,0,0.2289884090423584,0,0.6713266389560886,0,83.64968408085406
ABV/20230321-UltimateAutomizerSvcomp2023/dll2n_insert_unequal.i_30.smt2,0,0.233605737099424,0,1202.2211247099913,0,83.73103281995282
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_106.smt2,0,0.23224223405122757,0,4.904756310977973,0,675.7473946129903
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_82.smt2,0,0.2418840960599482,0,68.64855161000742,1,0.23517160885967314
ABV/20230321-UltimateAutomizerSvcomp2023/min_max.i_3.smt2,0,0.25226285704411566,0,0.49789205996785313,0,80.37222284008749
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all.i_7.smt2,0,0.22028912021778524,0,0.5425956179969944,0,80.3130074578803
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_199.smt2,0,0.21977393794804811,0,0.48452587600331753,0,1201.7131305758376
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_129.smt2,0,0.23698843200691044,0,1201.747533493035,0,1201.7215664298274
ABV/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_4.smt2,1,0.2179327600169927,0,0.6019587690243497,0,91.42204047599807
ABV/20230321-UltimateAutomizerSvcomp2023/list-1.i_45.smt2,0,0.22051122598350048,0,5.426649917033501,1,0.33005774510093033
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_append_equal.i_44.smt2,0,0.2511217969004065,0,0.6246589030488394,0,304.5477015990764
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_229.smt2,0,0.22584030590951443,0,0.6960725210374221,0,80.4621896899771
ABV/20230321-UltimateAutomizerSvcomp2023/eureka_05.i_10.smt2,0,0.23361911298707128,0,0.5313557949848473,1,0.23200317984446883
ABV/20230321-UltimateAutomizerSvcomp2023/min_max.i_12.smt2,0,0.22769702994264662,0,0.5470612719655037,0,80.43563473201357
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_346.smt2,0,0.24657243001274765,0,0.5273371260263957,1,0.34199749305844307
ABV/20230321-UltimateAutomizerSvcomp2023/simple-ext_1.i_48.smt2,0,0.23728184215724468,0,0.5114016580046155,0,80.29020515806042
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_27.smt2,0,0.23791924095712602,0,0.6779340240173042,0,1201.7400689651258
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_367.smt2,0,0.22695255279541016,0,0.5553386820247397,0,80.36416786815971
ABV/20230321-UltimateAutomizerSvcomp2023/dancing.i_35.smt2,0,0.23106413101777434,0,0.8994392760214396,0,1201.7375749091152
ABV/20230321-UltimateAutomizerSvcomp2023/sll-rb-sentinel-1.i_10.smt2,0,0.23854996892623603,0,1.1686266749748029,0,80.38351998408325
ABV/20230321-UltimateAutomizerSvcomp2023/list_and_tree_cnstr-1.i_15.smt2,0,0.24106065393425524,0,0.49214906996348873,0,80.3008318839129
ABV/20230321-UltimateAutomizerSvcomp2023/simple_search_value-2.i_53.smt2,0,0.22139234701171517,0,891.8181008370011,0,80.62128881388344
ABV/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_38.smt2,0,0.2463941858150065,1,0.6332016980159096,1,0.2536007100716233
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_prepend_equal.i_11.smt2,0,0.2521797330118716,0,0.5465247379615903,0,80.3964152559638
ABV/20230321-UltimateAutomizerSvcomp2023/dll_of_dll-2.i_7.smt2,0,0.2277589258737862,1,0.5639706999645568,1,0.2498769590165466
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_83.smt2,0,0.23846289608627558,1,0.5745036480366252,1,9.401184128131717
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test21-2.i_4.smt2,1,0.252878628205508,0,0.4691958309849724,1,0.2426827058661729
ABV/20230321-UltimateAutomizerSvcomp2023/sll-rb-sentinel-1.i_32.smt2,1,0.23317834711633623,1,0.4806988470372744,1,0.2246995212044567
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_218.smt2,0,0.25630016392096877,0,0.7289201249950565,0,1201.7145928030368
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_210.smt2,0,0.2321603549644351,1,0.5748461610055529,1,7.69631890184246
ABV/20230321-UltimateAutomizerSvcomp2023/sll-rb-sentinel-1.i_40.smt2,0,0.23127126996405423,1,0.7081448020180687,1,0.260617604944855
ABV/20230321-UltimateAutomizerSvcomp2023/cart.i_12.smt2,0,0.24740448407828808,0,0.5283231329522096,0,0.5792872530873865
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_31.smt2,0,0.22364111617207527,0,1201.75194186304,0,1201.7306229139213
ABV/20230321-UltimateAutomizerSvcomp2023/list-ext_1.i_17.smt2,0,0.22430454287678003,0,0.4443688149913214,0,1.4381916339043528
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test18_3.i_24.smt2,1,0.2521978779695928,0,0.5010157669894397,0,1202.2133169479202
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test23_4.i_18.smt2,1,0.2196043860167265,0,0.5103166149929166,1,0.2960296510718763
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_504.smt2,0,0.22314507700502872,0,0.48679769702721387,0,80.39656160585582
ABV/20190429-UltimateAutomizerSvcomp2019/dll_of_dll_false-unreach-call_false-valid-memcleanup.i_15.smt2,0,0.24547199299558997,0,1201.721230929019,0,1201.7170929640997
ABV/20230321-UltimateAutomizerSvcomp2023/complex_data_creation_test01-1.i_2.smt2,0,0.25513087306171656,0,0.47703702899161726,0,5.628858132986352
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test13.i_34.smt2,0,1201.249239262892,0,0.5005398140056059,0,80.33934805216268
ABV/20230321-UltimateAutomizerSvcomp2023/list_search-1.i_36.smt2,0,0.22095964895561337,0,0.6526491290424019,0,80.33546128915623
ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-1.i_105.smt2,0,0.2357689831405878,0,1201.7454618019983,0,1201.71417396795
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_11.smt2,0,0.234140443848446,0,39.79401668702485,0,82.69030934618786
ABV/20230321-UltimateAutomizerSvcomp2023/test-0134.i_11.smt2,0,0.2480419499333948,0,0.5882465199683793,0,80.39553986303508
ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-2.i_43.smt2,0,0.26403522910550237,0,1201.7185270400369,0,1201.7652011590544
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_279.smt2,0,0.2306213891133666,0,0.49099049397045746,0,1201.7231599842198
ABV/20230321-UltimateAutomizerSvcomp2023/optional_data_creation_test04-1.i_20.smt2,0,0.23604605300351977,0,0.5151082730153576,0,2.105213942937553
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_2.smt2,0,0.2186381919309497,1,0.5816491939476691,1,0.22314586909487844
ABV/20230321-UltimateAutomizerSvcomp2023/dll2n_append_unequal.i_24.smt2,0,0.25367408618330956,0,0.4722762330202386,0,80.38930809404701
