benchmark,selected
QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N050/RC-05.smt2,Yices2
QF_LIA/20180326-Bromberger/unbd-sage/unbd050v55c/unbd-sage3.smt2,Z3-alpha
QF_LIA/nec-smt/large/handler_sigchld/prp-4-46.smt2,Yices2
QF_LIA/nec-smt/large/getoption_group/prp-43-47.smt2,Yices2
QF_LIA/nec-smt/large/getoption_user/prp-25-48.smt2,Yices2
QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0020/RC-04.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N100/RC-14.smt2,Yices2
QF_LIA/20220307-SMPT/MAPK-PT-10240/RC-11.smt2,Yices2
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__028.smt2.slack.smt2,Z3-alpha
QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__023.smt2,cvc5
QF_LIA/20210219-Dartagnan/ReachSafety-Loops/for_infinite_loop_1-O0.smt2,OpenSMT
QF_LIA/nec-smt/large/checkpass_pwd/prp-48-46.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-25-44.smt2,Yices2
QF_LIA/20220307-SMPT/Referendum-PT-0200/RC-00.smt2,Yices2
QF_LIA/dillig/35-10.smt2,Z3-alpha
QF_LIA/nec-smt/large/handler_sigchld/prp-5-50.smt2,Yices2
QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__028.smt2,cvc5
QF_LIA/nec-smt/large/handler_sigchld/prp-14-49.smt2,Yices2
QF_LIA/20220307-SMPT/BART-PT-050/RC-08.smt2,Yices2
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__031.smt2.slack.smt2,Z3-alpha
QF_LIA/20220307-SMPT/Eratosthenes-PT-050/RC-06.smt2,Yices2
QF_LIA/nec-smt/large/getoption_user/prp-1-49.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N050/RF-01.smt2,Yices2
QF_LIA/20220307-SMPT/SharedMemory-PT-000020/RC-03.smt2,Yices2
QF_LIA/nec-smt/med/config_read_line/prp-4-50.smt2,Yices2
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem__022.smt2.slack.smt2,Z3-alpha
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__010.smt2,cvc5
QF_LIA/bofill-scheduling/SMT_real_LIA/ex9100_2400_100.smt2,OpenSMT
QF_LIA/nec-smt/large/checkpass_pwd/prp-29-41.smt2,Yices2
QF_LIA/20220307-SMPT/BART-PT-040/RC-00.smt2,Yices2
QF_LIA/arctic-matrix/constraint-394244.smt2,OpenSMT
QF_LIA/slacks/45-15.slack.smt2,Z3-alpha
QF_LIA/bofill-scheduling/SMT_real_LIA/ex3300_2400_100.smt2,OpenSMT
QF_LIA/rings_preprocessed/ring_2exp14_9vars_6ite_unsat.smt2,cvc5
QF_LIA/20220307-SMPT/BART-PT-002/RF-07.smt2,Yices2
QF_LIA/nec-smt/large/getoption_group/prp-65-48.smt2,Yices2
QF_LIA/arctic-matrix/constraint-928960.smt2,OpenSMT
QF_LIA/20220307-SMPT/RobotManipulation-PT-00002/RF-01.smt2,Yices2
QF_LIA/20220307-SMPT/BART-PT-040/RC-03.smt2,Yices2
QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-30/problem__003.smt2,Z3-alpha
QF_LIA/nec-smt/large/checkpass_pwd/prp-51-44.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-21-38.smt2,Yices2
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__002.smt2.slack.smt2,Z3-alpha
QF_LIA/nec-smt/large/bftpd_login/prp-68-47.smt2,Yices2
QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage4.smt2,Z3-alpha
QF_LIA/nec-smt/med/int_from_list/prp-19-30.smt2,Yices2
QF_LIA/nec-smt/large/checkpass/prp-34-50.smt2,Yices2
QF_LIA/slacks/30-2.slack.smt2,Z3-alpha
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__025.smt2.slack.smt2,Z3-alpha
QF_LIA/nec-smt/large/checkpass_pwd/prp-19-50.smt2,Yices2
QF_LIA/nec-smt/large/checkpass/prp-16-47.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-44-49.smt2,Yices2
QF_LIA/20220307-SMPT/RobotManipulation-PT-10000/RF-06.smt2,Yices2
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__019.smt2.slack.smt2,Z3-alpha
QF_LIA/nec-smt/large/checkpass_pwd/prp-7-44.smt2,Yices2
QF_LIA/20220307-SMPT/BART-PT-002/RF-05.smt2,Yices2
QF_LIA/20220307-SMPT/RwMutex-PT-r0010w1000/RC-10.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-43-45.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1406.smt2,Z3-alpha
QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0020/RF-07.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N150/RC-06.smt2,Yices2
QF_LIA/2019-ezsmt/incrementalScheduling/298-incremental_scheduling-40824-0.smt2,Z3-alpha
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__002.smt2.slack.smt2,Z3-alpha
QF_LIA/20220307-SMPT/Kanban-PT-00100/RC-00.smt2,Yices2
QF_LIA/nec-smt/large/checkpass/prp-9-50.smt2,Yices2
QF_LIA/20220307-SMPT/Eratosthenes-PT-100/RF-15.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-23-39.smt2,Yices2
QF_LIA/bofill-scheduling/SMT_real_LIA/ex9420_2400_100.smt2,OpenSMT
QF_LIA/20220307-SMPT/FMS-PT-00005/RC-04.smt2,Yices2
QF_LIA/20220307-SMPT/Sudoku-PT-AN01/RC-06.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1150.smt2,Z3-alpha
QF_LIA/nec-smt/large/getoption_user/prp-16-50.smt2,Yices2
QF_LIA/CIRC/simplebitadder/SIMPLEBITADDER_COMPOSE_5.msat.smt2,OpenSMT
QF_LIA/20220307-SMPT/Referendum-PT-0200/RC-02.smt2,Yices2
QF_LIA/slacks/40-22.slack.smt2,Z3-alpha
QF_LIA/nec-smt/large/checkpass_pwd/prp-49-45.smt2,Yices2
QF_LIA/cut_lemmas/20-vars/cut_lemma_01_014.smt2,OpenSMT
QF_LIA/nec-smt/large/getoption_group/prp-1-48.smt2,Yices2
QF_LIA/20220307-SMPT/RobotManipulation-PT-00100/RC-04.smt2,Yices2
QF_LIA/20220307-SMPT/NeighborGrid-PT-d4n3m2c23/RF-00.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-28-49.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N010/RF-14.smt2,Yices2
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__031.smt2.slack.smt2,Z3-alpha
QF_LIA/slacks/40-1.slack.smt2,Z3-alpha
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__013.smt2,cvc5
QF_LIA/nec-smt/large/checkpass_pwd/prp-32-39.smt2,Yices2
QF_LIA/slacks/45-13.slack.smt2,Z3-alpha
QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N010/RC-13.smt2,Yices2
QF_LIA/20220307-SMPT/Kanban-PT-00050/RC-09.smt2,Yices2
QF_LIA/20220307-SMPT/RobotManipulation-PT-00200/RF-02.smt2,Yices2
QF_LIA/20220307-SMPT/CircularTrains-PT-024/RF-03.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N300/RF-09.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D50N150/RC-13.smt2,Yices2
QF_LIA/20220307-SMPT/Eratosthenes-PT-200/RC-06.smt2,Yices2
QF_LIA/nec-smt/large/user_is_in_group/prp-16-48.smt2,Yices2
QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0100/RF-15.smt2,Yices2
QF_LIA/20220307-SMPT/HouseConstruction-PT-00200/RC-00.smt2,Yices2
QF_LIA/dillig/25-11.smt2,Z3-alpha
QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N010/RF-11.smt2,Yices2
QF_LIA/20220307-SMPT/BART-PT-005/RF-00.smt2,Yices2
QF_LIA/bofill-scheduling/SMT_real_LIA/ex6100_2400_100.smt2,OpenSMT
QF_LIA/20220307-SMPT/Diffusion2D-PT-D50N010/RC-05.smt2,Yices2
QF_LIA/calypto/problem-005675.cvc.2.smt2,Yices2
QF_LIA/20210219-Dartagnan/ReachSafety-Loops/apache-get-tag.i.p+lhb-reducer-O0.smt2,Z3-alpha
QF_LIA/nec-smt/large/user_is_in_group/prp-17-50.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1618.smt2,Z3-alpha
QF_LIA/convert/convert-jpg2gif-query-2133.smt2,Z3-alpha
QF_LIA/convert/convert-jpg2gif-query-1480.smt2,Z3-alpha
QF_LIA/nec-smt/med/int_from_list/prp-30-34.smt2,Yices2
QF_LIA/nec-smt/large/int_from_list/prp-50-49.smt2,Yices2
QF_LIA/rings_preprocessed/ring_2exp14_9vars_5ite_unsat.smt2,cvc5
QF_LIA/rings/ring_2exp8_8vars_4ite_unsat.smt2,cvc5
QF_LIA/20220307-SMPT/SwimmingPool-PT-04/RF-09.smt2,OpenSMT
QF_LIA/nec-smt/large/checkpass_pwd/prp-51-50.smt2,Yices2
QF_LIA/rings_preprocessed/ring_2exp12_9vars_2ite_unsat.smt2,OpenSMT
QF_LIA/20220307-SMPT/MAPK-PT-00640/RF-06.smt2,Yices2
QF_LIA/20220307-SMPT/NeighborGrid-PT-d5n4m1t35/RC-14.smt2,Yices2
QF_LIA/bofill-scheduling/SMT_random_LIA/ex23800_2600_100.smt2,OpenSMT
QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__019.smt2,cvc5
QF_LIA/20220307-SMPT/RwMutex-PT-r0500w0010/RC-06.smt2,Yices2
QF_LIA/nec-smt/med/int_from_list/prp-18-26.smt2,Yices2
QF_LIA/nec-smt/large/bftpd_login/prp-0-47.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-31-34.smt2,Yices2
QF_LIA/nec-smt/large/getoption_group/prp-8-48.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-25-45.smt2,Yices2
QF_LIA/20210219-Dartagnan/ReachSafety-Loops/hhk2008-O0.smt2,OpenSMT
QF_LIA/20220307-SMPT/SwimmingPool-PT-08/RC-03.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D50N010/RC-04.smt2,Yices2
QF_LIA/20220307-SMPT/CircularTrains-PT-096/RC-11.smt2,Yices2
QF_LIA/bofill-scheduling/SMT_real_LIA/ex8560_2400_100.smt2,OpenSMT
QF_LIA/slacks/45-25.slack.smt2,Z3-alpha
QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-40/problem__004.smt2,Z3-alpha
QF_LIA/nec-smt/large/checkpass_pwd/prp-7-41.smt2,Yices2
QF_LIA/20220307-SMPT/Eratosthenes-PT-020/RC-13.smt2,Yices2
QF_LIA/bofill-scheduling/SMT_random_LIA/ex13900_2600_100.smt2,OpenSMT
QF_LIA/rings/ring_2exp12_5vars_4ite_unsat.smt2,Yices2
QF_LIA/20210219-Dartagnan/ReachSafety-Loops/in-de42-O0.smt2,OpenSMT
QF_LIA/convert/convert-jpg2gif-query-1526.smt2,Z3-alpha
QF_LIA/nec-smt/med/checkpass_pwd/prp-7-27.smt2,Yices2
QF_LIA/arctic-matrix/constraint-1007795.smt2,OpenSMT
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__029.smt2.slack.smt2,Z3-alpha
QF_LIA/mathsat/FISCHER6-2-fair.smt2,cvc5
QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RC-15.smt2,Yices2
QF_LIA/20220307-SMPT/SwimmingPool-PT-07/RC-11.smt2,Yices2
QF_LIA/20220307-SMPT/BART-PT-010/RC-03.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1180.smt2,Z3-alpha
QF_LIA/nec-smt/large/checkpass_pwd/prp-10-35.smt2,Yices2
QF_LIA/nec-smt/large/handler_sigchld/prp-1-50.smt2,Yices2
QF_LIA/20220307-SMPT/NeighborGrid-PT-d4n3m2c23/RC-12.smt2,Yices2
QF_LIA/20220307-SMPT/SwimmingPool-PT-08/RC-11.smt2,Yices2
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__021.smt2.slack.smt2,Z3-alpha
QF_LIA/bofill-scheduling/SMT_real_LIA/ex7680_2400_100.smt2,OpenSMT
QF_LIA/20220307-SMPT/Referendum-PT-1000/RF-08.smt2,Yices2
QF_LIA/20220307-SMPT/IOTPpurchase-PT-C01M01P01D01/RC-01.smt2,Yices2
QF_LIA/dillig/35-27.smt2,cvc5
QF_LIA/nec-smt/large/getoption_group/prp-29-42.smt2,Yices2
QF_LIA/nec-smt/large/getoption_group/prp-32-49.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1379.smt2,Z3-alpha
QF_LIA/nec-smt/large/getoption_group/prp-61-48.smt2,Yices2
QF_LIA/2019-cmodelsdiff/mutualExclusion/mutex4.smt2,Z3-alpha
QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC1024/RC-13.smt2,OpenSMT
QF_LIA/20220307-SMPT/BART-PT-020/RC-09.smt2,Yices2
QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RF-02.smt2,Yices2
QF_LIA/20220307-SMPT/RwMutex-PT-r0010w1000/RC-14.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RF-14.smt2,Yices2
QF_LIA/nec-smt/med/checkpass_pwd/prp-22-32.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RC-07.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-56-47.smt2,Yices2
QF_LIA/nec-smt/large/checkpass/prp-49-50.smt2,Yices2
QF_LIA/20220307-SMPT/BART-PT-010/RF-09.smt2,Yices2
QF_LIA/arctic-matrix/constraint-365451.smt2,OpenSMT
QF_LIA/nec-smt/large/int_from_list/prp-50-50.smt2,Yices2
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__033.smt2.slack.smt2,Z3-alpha
QF_LIA/nec-smt/large/checkpass_pwd/prp-25-49.smt2,Yices2
QF_LIA/mathsat/FISCHER8-3-fair.smt2,cvc5
QF_LIA/rings_preprocessed/ring_2exp16_9vars_6ite_unsat.smt2,cvc5
QF_LIA/nec-smt/large/checkpass/prp-24-48.smt2,Yices2
QF_LIA/nec-smt/large/getoption_user/prp-27-47.smt2,Yices2
QF_LIA/nec-smt/large/bftpd_login/prp-41-45.smt2,Yices2
QF_LIA/20220307-SMPT/Referendum-PT-1000/RF-14.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1602.smt2,Z3-alpha
QF_LIA/pb2010/normalized-j9028_2-unsat.smt2,Z3-alpha
QF_LIA/bofill-scheduling/SMT_real_LIA/ex5900_2400_100.smt2,OpenSMT
QF_LIA/convert/convert-jpg2gif-query-1574.smt2,Z3-alpha
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__024.smt2.slack.smt2,Z3-alpha
QF_LIA/20220307-SMPT/Kanban-PT-00200/RF-05.smt2,Yices2
QF_LIA/arctic-matrix/constraint-689472.smt2,OpenSMT
QF_LIA/20220307-SMPT/BART-PT-002/RF-04.smt2,Yices2
QF_LIA/20220307-SMPT/MAPK-PT-00320/RF-15.smt2,Yices2
QF_LIA/20220307-SMPT/BART-PT-040/RF-15.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1503.smt2,Z3-alpha
QF_LIA/nec-smt/large/checkpass_pwd/prp-22-39.smt2,Yices2
QF_LIA/dillig/45-30.smt2,cvc5
QF_LIA/20220307-SMPT/HypertorusGrid-PT-d2k1p8b00/RC-06.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1433.smt2,Z3-alpha
QF_LIA/20220307-SMPT/BART-PT-010/RC-13.smt2,Yices2
QF_LIA/2019-ezsmt/travellingSalesperson/SCC/rand_70_300_1155482584_14.lp.smt2,Z3-alpha
QF_LIA/cut_lemmas/20-vars/cut_lemma_03_012.smt2,OpenSMT
QF_LIA/rings/ring_2exp14_4vars_3ite_unsat.smt2,Yices2
QF_LIA/nec-smt/large/checkpass/prp-35-46.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N010/RF-12.smt2,Yices2
QF_LIA/nec-smt/large/checkpass/prp-40-46.smt2,Yices2
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RC-08.smt2,Yices2
QF_LIA/20220307-SMPT/NeighborGrid-PT-d4n3m2c23/RF-12.smt2,Yices2
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__028.smt2.slack.smt2,Z3-alpha
QF_LIA/rings/ring_2exp6_8vars_5ite_unsat.smt2,Yices2
QF_LIA/bofill-scheduling/SMT_random_LIA/ex11800_2600_100.smt2,OpenSMT
QF_LIA/nec-smt/small/int_from_list/prp-5-23.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-36-44.smt2,Yices2
QF_LIA/20220307-SMPT/FMS-PT-05000/RF-09.smt2,Yices2
QF_LIA/mathsat/FISCHER10-1-fair.smt2,cvc5
QF_LIA/nec-smt/large/handler_sigchld/prp-10-47.smt2,Yices2
QF_LIA/bofill-scheduling/SMT_random_LIA/ex21500_2600_100.smt2,OpenSMT
QF_LIA/nec-smt/large/checkpass_pwd/prp-33-41.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-52-45.smt2,Yices2
QF_LIA/dillig/45-32.smt2,cvc5
QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0020/RF-03.smt2,Yices2
QF_LIA/rings_preprocessed/ring_2exp16_5vars_4ite_unsat.smt2,cvc5
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__012.smt2.slack.smt2,Z3-alpha
QF_LIA/bofill-scheduling/SMT_real_LIA/ex6580_2400_100.smt2,OpenSMT
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__026.smt2.slack.smt2,Z3-alpha
QF_LIA/nec-smt/large/getoption/prp-3-200.smt2,Yices2
QF_LIA/nec-smt/large/getoption_group/prp-58-46.smt2,Yices2
QF_LIA/20220307-SMPT/BART-PT-050/RF-11.smt2,Yices2
QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage8.smt2,Z3-alpha
QF_LIA/nec-smt/med/checkpass_pwd/prp-3-24.smt2,Yices2
QF_LIA/20220307-SMPT/CircularTrains-PT-048/RC-10.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1179.smt2,Z3-alpha
QF_LIA/2019-cmodelsdiff/randomNontight/n40-sat-b10.lp.smt2,Z3-alpha
QF_LIA/nec-smt/large/checkpass_pwd/prp-20-50.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1200.smt2,Z3-alpha
QF_LIA/rings/ring_2exp4_5vars_1ite_unsat.smt2,cvc5
QF_LIA/20231117-c_inference/40_40_78_5_sat.smt2,Z3-alpha
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__022.smt2,cvc5
QF_LIA/nec-smt/large/getoption_group/prp-27-48.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1212.smt2,Z3-alpha
QF_LIA/20220307-SMPT/MAPK-PT-00160/RC-09.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1348.smt2,Z3-alpha
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/15-vars/cut_lemma_01_003.smt2.slack.smt2,Z3-alpha
QF_LIA/nec-smt/large/int_from_list/prp-8-48.smt2,Yices2
QF_LIA/nec-smt/large/checkpass/prp-31-48.smt2,Yices2
QF_LIA/nec-smt/large/getoption_group/prp-19-49.smt2,Yices2
QF_LIA/nec-smt/large/bftpd_login/prp-74-48.smt2,Yices2
QF_LIA/nec-smt/large/checkpass/prp-36-45.smt2,Yices2
QF_LIA/tropical-matrix/constraint-329386.smt2,OpenSMT
QF_LIA/cut_lemmas/20-vars/cut_lemma_03_016.smt2,OpenSMT
QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage18.smt2,Z3-alpha
QF_LIA/rings/ring_2exp10_8vars_1ite_unsat.smt2,cvc5
QF_LIA/nec-smt/large/checkpass/prp-1-49.smt2,Yices2
QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__022.smt2,cvc5
QF_LIA/20220307-SMPT/IOTPpurchase-PT-C12M10P15D17/RF-01.smt2,Yices2
QF_LIA/2019-cmodelsdiff/randomNontight/n40-sat-b1.lp.smt2,Z3-alpha
QF_LIA/2019-cmodelsdiff/boundsmodels/dp_12.formula1-i-O2-b14.smo2.smt2,Z3-alpha
QF_LIA/bofill-scheduling/SMT_real_LIA/ex9900_2400_100.smt2,OpenSMT
QF_LIA/nec-smt/large/getoption_user/prp-23-50.smt2,Yices2
QF_LIA/nec-smt/large/checkpass/prp-18-46.smt2,Yices2
QF_LIA/slacks/20-24.slack.smt2,Z3-alpha
QF_LIA/nec-smt/large/getoption_user/prp-1-46.smt2,Yices2
QF_LIA/nec-smt/large/getoption_directories/prp-3-112.smt2,Yices2
QF_LIA/20220307-SMPT/RwMutex-PT-r0020w0010/RF-11.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-30-39.smt2,Yices2
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__032.smt2,cvc5
QF_LIA/nec-smt/large/getoption_group/prp-52-49.smt2,Yices2
QF_LIA/dillig/35-14.smt2,Z3-alpha
QF_LIA/nec-smt/large/checkpass_pwd/prp-20-41.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N150/RC-07.smt2,Yices2
QF_LIA/20220307-SMPT/Referendum-PT-0500/RF-01.smt2,Yices2
QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT2048DC1024/RC-15.smt2,Yices2
QF_LIA/20180326-Bromberger/unbd-sage/unbd075v83c/unbd-sage16.smt2,Z3-alpha
QF_LIA/CAV_2009_benchmarks/smt/45-vars/problem_2__018.smt2,cvc5
QF_LIA/nec-smt/large/user_is_in_group/prp-23-49.smt2,Yices2
QF_LIA/tropical-matrix/constraint-299856.smt2,OpenSMT
QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0020/RF-15.smt2,Yices2
QF_LIA/nec-smt/large/bftpd_login/prp-52-49.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N100/RF-11.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N150/RF-03.smt2,Yices2
QF_LIA/bofill-scheduling/SMT_random_LIA/ex22700_2600_100.smt2,OpenSMT
QF_LIA/nec-smt/large/bftpd_login/prp-70-50.smt2,Yices2
QF_LIA/nec-smt/large/getoption_directories/prp-9-48.smt2,Yices2
QF_LIA/arctic-matrix/constraint-902192.smt2,OpenSMT
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__017.smt2.slack.smt2,Z3-alpha
QF_LIA/rings_preprocessed/ring_2exp4_7vars_4ite_unsat.smt2,cvc5
QF_LIA/nec-smt/large/checkpass/prp-18-48.smt2,Yices2
QF_LIA/CAV_2009_benchmarks/smt/45-vars/problem__028.smt2,cvc5
QF_LIA/nec-smt/large/getoption_group/prp-23-50.smt2,Yices2
QF_LIA/20220307-SMPT/FMS-PT-00100/RC-00.smt2,Yices2
QF_LIA/20220307-SMPT/BART-PT-020/RF-01.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N100/RF-01.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1404.smt2,Z3-alpha
QF_LIA/bofill-scheduling/SMT_real_LIA/ex5620_2400_100.smt2,OpenSMT
QF_LIA/20220307-SMPT/ERK-PT-010000/RC-11.smt2,Yices2
QF_LIA/20220307-SMPT/SharedMemory-PT-000010/RC-06.smt2,Yices2
QF_LIA/20220307-SMPT/BART-PT-050/RC-14.smt2,Yices2
QF_LIA/nec-smt/large/bftpd_login/prp-64-50.smt2,Yices2
QF_LIA/20220307-SMPT/RwMutex-PT-r2000w0010/RC-03.smt2,Yices2
QF_LIA/20220307-SMPT/BART-PT-020/RF-10.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N150/RF-01.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1414.smt2,Z3-alpha
QF_LIA/convert/convert-jpg2gif-query-1415.smt2,Z3-alpha
QF_LIA/20220307-SMPT/BART-PT-020/RF-06.smt2,Yices2
