benchmark,selected
BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_387.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node195519.smt2,cvc5
BV/2017-Preiner-scholl-smt08/model/model_5_9.smt2,YicesQS
BV/2018-Preiner-cav18/check_bvuge_bvurem0_32bit.smt2,Bitwuzla
BV/20230321-UltimateAutomizerSvcomp2023/jain_6-1.c_2.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/RND/RND_6_28.smt2,Z3-alpha
BV/2018-Preiner-cav18/check_bvugt_bvconcat0_2_64bit.smt2,cvc5
BV/2017-Preiner-keymaera/ETCS-d-braking-node1346.smt2,YicesQS
BV/2020-Preiner-fmcad20/inv/check_ic_sext_4_4.smt2,Bitwuzla
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_59.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node290002.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_52.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node269538.smt2,cvc5
BV/wintersteiger/fmsd13/ranking/network_ndis_e100bex_5x_kd_mp_dbg.c.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node250605.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_1-2.c.cil.c_6.smt2,cvc5
BV/2018-Preiner-cav18/check_bvult_bvadd_64bit.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node391142.smt2,cvc5
BV/20190429-UltimateAutomizerSvcomp2019/jain_6_true-unreach-call_true-no-overflow_false-termination.i_1.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/RND/RND_6_15.smt2,Z3-alpha
BV/2017-Preiner-scholl-smt08/model/model_6_31.smt2,YicesQS
BV/2020-Preiner-fmcad20/cons/check_cc_concat_s_x_32.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node287914.smt2,cvc5
BV/2017-Preiner-keymaera/bouncing-ball-simple-node5920.smt2,YicesQS
BV/20190429-UltimateAutomizerSvcomp2019/soft_float_4_true-unreach-call_true-no-overflow_true-termination.c.cil.c_0.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/btor2c-eagerMod.bakery.1.prop1-func-interl.c_4.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node267578.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RND/RND_3_4.smt2,Z3-alpha
BV/2017-Preiner-scholl-smt08/RND/RND_3_20.smt2,Z3-alpha
BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_673.smt2,YicesQS
BV/2018-Preiner-cav18/check_bvslt_bvashr0_64bit.smt2,Bitwuzla
BV/2018-Preiner-cav18/check_bvsgt_bvconcat1_34_32bit.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_10.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node694990.smt2,cvc5
BV/2018-Preiner-cav18/check_bvule_bvashr1_64bit.smt2,Bitwuzla
BV/wintersteiger/fmsd13/ranking/kernel_uagp35_gart.c.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node54865.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_7.smt2,cvc5
BV/2020-Preiner-fmcad20/inv/check_ic_bvudiv_s_x_4.smt2,Bitwuzla
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_58.smt2,Z3-alpha
BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_476.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node264307.smt2,cvc5
BV/llvm13-smtlib/08.smt2,Bitwuzla
BV/2017-Preiner-psyco/122.smt2,Z3-alpha
BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_225.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/RND/RND_4_1.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node95128.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RND/RND_4_2.smt2,Z3-alpha
BV/2017-Preiner-psyco/052.smt2,Z3-alpha
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_54.smt2,Z3-alpha
BV/2017-Preiner-scholl-smt08/RND/RND_3_12.smt2,Z3-alpha
BV/2017-Preiner-scholl-smt08/model/model_5_39.smt2,Z3-alpha
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_17.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node272436.smt2,cvc5
BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node12552.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node169818.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node348040.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_1.smt2,YicesQS
BV/2020-Preiner-fmcad20/inv/check_ic_concat_x_s_4.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node709258.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_10.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node151296.smt2,cvc5
BV/wintersteiger/fmsd13/fixpoint/cache-coherence-2-fixpoint-6.smt2,Bitwuzla
BV/2017-Preiner-psyco/064.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node172570.smt2,cvc5
BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_434.smt2,YicesQS
BV/2018-Preiner-cav18/check_bvsge_bvshl0_32bit.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/RND/RND_3_29.smt2,Z3-alpha
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_59.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node365013.smt2,cvc5
BV/2018-Preiner-cav18/check_bvsge_bvudiv0_64bit.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node54859.smt2,YicesQS
BV/20190429-UltimateAutomizerSvcomp2019/jain_7_true-unreach-call_true-no-overflow_false-termination.i_13.smt2,YicesQS
BV/2020-Preiner-fmcad20/cons/check_cc_bvslt_x_s_32.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node479629.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node193953.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node392932.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_4.smt2,Z3-alpha
BV/2020-Preiner-fmcad20/cons/check_cc_bvshl_x_s_64.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node19598.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node677435.smt2,cvc5
BV/20170501-Heizmann-UltimateAutomizer/sum02_false-unreach-call_true-no-overflow.i_336.smt2,Bitwuzla
BV/wintersteiger/fmsd13/ranking/kmdf_usbsamp_sys_queue.c.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node151408.smt2,cvc5
BV/2018-Preiner-cav18/check_bvsge_bvmul_32bit.smt2,Bitwuzla
BV/2018-Preiner-cav18/check_bvugt_bvconcat0_62_4bit.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node717892.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node18278.smt2,YicesQS
BV/wintersteiger/fmsd13/fixpoint/itc-b13-fixpoint-9.smt2,Bitwuzla
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_55.smt2,Z3-alpha
BV/2020-Preiner-fmcad20/inv/check_ic_bvmul_x_s_64.smt2,Bitwuzla
BV/2017-Preiner-keymaera/vsl.proof-node1377.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node365878.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_12.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node172099.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node271565.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node292166.smt2,cvc5
BV/2017-Preiner-psyco/041.smt2,Z3-alpha
BV/2018-Preiner-cav18/check_bvult_bvashr0_32bit.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node559428.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node12517.smt2,Z3-alpha
BV/2018-Preiner-cav18/check_bvsgt_bvlshr0_4bit.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node704363.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node532347.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node550504.smt2,cvc5
BV/2018-Preiner-cav18/check_bvslt_bvlshr0_64bit.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node74776.smt2,cvc5
BV/2017-Preiner-scholl-smt08/model/model_6_5.smt2,Bitwuzla
BV/wintersteiger/fmsd13/fixpoint/AR-fixpoint-9.smt2,cvc5
BV/2017-Preiner-keymaera/controllability-lemma-disturbed.proof-node770.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/model/model_6_55.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node551337.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node709146.smt2,cvc5
BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_431.smt2,YicesQS
BV/2020-Preiner-fmcad20/inv/check_ic_bvadd_x_s_32.smt2,Bitwuzla
BV/2018-Preiner-cav18/check_bvule_bvashr1_32bit.smt2,Bitwuzla
BV/wintersteiger/fmsd13/ranking/1394diag_ioctl.c.smt2,Bitwuzla
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_3.smt2,cvc5
BV/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0730b_true-unreach-call.c_28.smt2,YicesQS
BV/2018-Preiner-cav18/check_bvuge_bvconcat0_2_64bit.smt2,Bitwuzla
BV/llvm13-smtlib/05.smt2,Bitwuzla
BV/2017-Preiner-psyco/121.smt2,Z3-alpha
BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node14896.smt2,YicesQS
BV/2018-Preiner-cav18/check_bvugt_bvmul_32bit.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node346170.smt2,cvc5
BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_461.smt2,YicesQS
BV/2020-Preiner-fmcad20/inv/check_ic_sext_1_4.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node534610.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node672726.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node369000.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RND/RND_4_24.smt2,Z3-alpha
BV/20170501-Heizmann-UltimateAutomizer/verisec_sendmail__tTflag_arr_one_loop_false-unreach-call.i_2400.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_30.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node345732.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node732272.smt2,cvc5
BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_2207.smt2,YicesQS
BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node10279.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_52.smt2,Z3-alpha
BV/wintersteiger/fmsd13/fixpoint/small-equiv-fixpoint-4.smt2,cvc5
BV/2017-Preiner-keymaera/dynamic_reaction_to_static_bounds.proof-node849.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/model/model_6_12.smt2,YicesQS
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node548277.smt2,cvc5
BV/2017-Preiner-scholl-smt08/model/model_5_62.smt2,Z3-alpha
BV/2017-Preiner-psyco/060.smt2,YicesQS
BV/wintersteiger/fmsd13/ranking/audio_sysfx_swap.cpp.smt2,cvc5
BV/2017-Preiner-scholl-smt08/RND/RND_6_23.smt2,Z3-alpha
BV/2017-Preiner-psyco/008.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node23307.smt2,YicesQS
BV/20190429-UltimateAutomizerSvcomp2019/soft_float_4_true-unreach-call_true-no-overflow_true-termination.c.cil.c_2.smt2,cvc5
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_9.smt2,cvc5
BV/2018-Preiner-cav18/check_ne_bvudiv1_64bit.smt2,Bitwuzla
BV/2017-Preiner-psyco/137.smt2,Z3-alpha
BV/2017-Preiner-scholl-smt08/model/model_5_22.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node559749.smt2,cvc5
BV/20190429-UltimateAutomizerSvcomp2019/jain_2_true-unreach-call_true-no-overflow_false-termination.i_15.smt2,YicesQS
BV/20170501-Heizmann-UltimateAutomizer/verisec_sendmail__tTflag_arr_one_loop_false-unreach-call.i_1353.smt2,Bitwuzla
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_53.smt2,Z3-alpha
BV/2017-Preiner-keymaera/dccs-example-node6709-new.smt2,Z3-alpha
BV/20230321-UltimateAutomizerSvcomp2023/heapsort.i_9.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node392183.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node682293.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node99986.smt2,cvc5
BV/2017-Preiner-scholl-smt08/model/model_5_7.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_26.smt2,Z3-alpha
BV/2017-Preiner-keymaera/ETCS-essentials-node3023.smt2,YicesQS
BV/2020-Preiner-fmcad20/inv/check_ic_concat_s_x_64.smt2,Bitwuzla
BV/2020-Preiner-fmcad20/cons/check_cc_bvlshr_x_s_4.smt2,Bitwuzla
BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_259.smt2,YicesQS
BV/2017-Preiner-scholl-smt08/model/model_5_11.smt2,YicesQS
BV/2018-Preiner-cav18/check_bvslt_bvudiv0_32bit.smt2,Bitwuzla
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node389810.smt2,cvc5
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node38802.smt2,Z3-alpha
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node346919.smt2,cvc5
BV/wintersteiger/fmsd13/fixpoint/small-pipeline-fixpoint-9.smt2,cvc5
